;t1;t2;t3;t4;t5;t6;x;y;o
4653;-75.91;-80.77;-71.19;-74.7;-79.04;-55.51;-0.0;1.2;0.0
4654;-75.89;-80.77;-71.36;-74.64;-78.75;-55.56;0.1;1.2;0.0
4655;-75.88;-80.58;-70.57;-74.67;-79.15;-56.76;-0.0;1.3;0.0
4656;-75.94;-80.95;-71.78;-74.73;-78.94;-54.15;-0.0;1.1;0.0
4657;-75.89;-80.77;-71.36;-74.64;-78.75;-55.56;0.1;1.2;0.0
4658;-75.86;-80.58;-70.76;-74.61;-78.86;-56.81;0.1;1.3;0.0
4659;-75.89;-80.77;-71.36;-74.64;-78.75;-55.56;0.1;1.2;0.0
4660;-75.86;-80.58;-70.76;-74.61;-78.86;-56.81;0.1;1.3;0.0
4661;-75.83;-80.39;-70.13;-74.58;-78.98;-57.96;0.1;1.4;0.0
4662;-75.8;-80.2;-69.47;-74.55;-79.11;-59.03;0.1;1.5;0.0
4663;-75.77;-80.0;-68.79;-74.53;-79.24;-60.03;0.1;1.6;0.0
4664;-75.77;-80.0;-68.79;-74.53;-79.24;-60.03;0.1;1.6;0.0
4665;-75.76;-79.8;-67.8;-74.56;-79.64;-60.95;-0.0;1.7;0.0
4666;-75.69;-79.39;-66.2;-74.51;-79.91;-62.69;-0.0;1.9;0.0
4667;-75.66;-79.18;-65.33;-74.49;-80.05;-63.49;0.0;2.0;0.0
4668;-75.63;-78.96;-64.42;-74.47;-80.2;-64.25;-0.0;2.1;0.0
4669;-75.57;-78.74;-63.98;-74.39;-80.12;-64.99;0.1;2.2;0.0
4670;-75.57;-78.74;-63.98;-74.39;-80.12;-64.99;0.1;2.2;0.0
4671;-75.51;-78.28;-62.06;-74.35;-80.44;-66.35;0.1;2.4;0.0
4672;-75.41;-77.8;-60.99;-74.25;-80.56;-67.63;0.2;2.6;0.0
4673;-75.43;-78.32;-64.3;-74.13;-79.77;-66.55;0.4;2.4;0.0
4674;-75.39;-78.08;-63.59;-74.12;-79.96;-67.17;0.4;2.5;0.0
4675;-75.42;-78.06;-62.75;-74.19;-80.17;-67.09;0.3;2.5;0.0
4676;-75.38;-77.82;-61.95;-74.18;-80.35;-67.69;0.3;2.6;0.0
4677;-75.41;-77.8;-60.99;-74.25;-80.56;-67.63;0.2;2.6;0.0
4678;-75.41;-77.8;-60.99;-74.25;-80.56;-67.63;0.2;2.6;0.0
4679;-75.45;-78.05;-61.9;-74.26;-80.39;-67.03;0.2;2.5;0.0
4680;-75.42;-78.06;-62.75;-74.19;-80.17;-67.09;0.3;2.5;0.0
4681;-75.39;-78.08;-63.59;-74.12;-79.96;-67.17;0.4;2.5;0.0
4682;-75.4;-78.34;-65.05;-74.06;-79.55;-66.67;0.5;2.4;0.0
4683;-75.34;-78.14;-65.23;-73.96;-79.52;-67.41;0.6;2.5;0.0
4684;-75.33;-78.45;-67.23;-73.82;-78.87;-67.16;0.8;2.4;0.0
4685;-75.27;-78.27;-67.51;-73.71;-78.86;-67.93;0.9;2.5;0.0
4686;-75.29;-78.22;-66.77;-73.8;-79.08;-67.74;0.8;2.5;0.0
4687;-75.36;-78.41;-66.52;-73.9;-79.09;-66.98;0.7;2.4;0.0
4688;-75.35;-78.72;-68.35;-73.76;-78.41;-66.79;0.9;2.3;0.0
4689;-75.35;-78.72;-68.35;-73.76;-78.41;-66.79;0.9;2.3;0.0
4690;-75.36;-78.41;-66.52;-73.9;-79.09;-66.98;0.7;2.4;0.0
4691;-75.36;-78.41;-66.52;-73.9;-79.09;-66.98;0.7;2.4;0.0
4692;-75.43;-78.86;-67.58;-73.95;-78.69;-65.73;0.7;2.2;0.0
4693;-75.41;-78.9;-68.19;-73.87;-78.44;-65.95;0.8;2.2;0.0
4694;-75.31;-78.5;-67.92;-73.74;-78.64;-67.37;0.9;2.4;0.0
4695;-75.36;-78.41;-66.52;-73.9;-79.09;-66.98;0.7;2.4;0.0
4696;-75.29;-78.22;-66.77;-73.8;-79.08;-67.74;0.8;2.5;0.0
4697;-75.27;-78.27;-67.51;-73.71;-78.86;-67.93;0.9;2.5;0.0
4698;-75.23;-78.03;-67.12;-73.69;-79.09;-68.47;0.9;2.6;0.0
4699;-75.2;-78.09;-67.87;-73.6;-78.88;-68.67;1.0;2.6;0.0
4700;-75.19;-77.8;-66.77;-73.67;-79.31;-69.0;0.9;2.7;0.0
4701;-75.12;-77.61;-67.28;-73.57;-79.34;-69.68;1.0;2.8;0.0
4702;-75.15;-78.22;-69.27;-73.42;-78.46;-69.1;1.2;2.6;0.0
4703;-75.13;-78.29;-69.92;-73.32;-78.25;-69.33;1.3;2.6;0.0
4704;-75.2;-78.44;-69.55;-73.44;-78.21;-68.6;1.2;2.5;0.0
4705;-75.18;-78.15;-68.58;-73.51;-78.67;-68.87;1.1;2.6;0.0
4706;-75.16;-77.85;-67.56;-73.58;-79.11;-69.18;1.0;2.7;0.0
4707;-75.11;-77.99;-69.01;-73.39;-78.71;-69.59;1.2;2.7;0.0
4708;-75.16;-77.85;-67.56;-73.58;-79.11;-69.18;1.0;2.7;0.0
4709;-75.07;-77.75;-68.79;-73.37;-78.96;-70.06;1.2;2.8;0.0
4710;-75.07;-77.75;-68.79;-73.37;-78.96;-70.06;1.2;2.8;0.0
4711;-75.09;-78.06;-69.69;-73.29;-78.51;-69.81;1.3;2.7;0.0
4712;-75.13;-78.29;-69.92;-73.32;-78.25;-69.33;1.3;2.6;0.0
4713;-75.15;-78.58;-70.79;-73.25;-77.78;-69.11;1.4;2.5;0.0
4714;-75.13;-77.92;-68.3;-73.49;-78.91;-69.38;1.1;2.7;0.0
4715;-75.22;-78.38;-68.89;-73.54;-78.42;-68.36;1.1;2.5;0.0
4716;-75.28;-78.55;-68.58;-73.65;-78.41;-67.59;1.0;2.4;0.0
4717;-75.33;-78.77;-68.97;-73.68;-78.18;-67.03;1.0;2.3;0.0
4718;-75.28;-78.55;-68.58;-73.65;-78.41;-67.59;1.0;2.4;0.0
4719;-75.23;-78.03;-67.12;-73.69;-79.09;-68.47;0.9;2.6;0.0
4720;-75.14;-77.55;-66.46;-73.66;-79.53;-69.51;0.9;2.8;0.0
4721;-75.1;-77.3;-66.2;-73.64;-79.75;-70.01;0.9;2.9;0.0
4722;-75.03;-77.11;-66.86;-73.54;-79.8;-70.65;1.0;3.0;0.0
4723;-75.03;-77.11;-66.86;-73.54;-79.8;-70.65;1.0;3.0;0.0
4724;-75.13;-77.24;-65.3;-73.73;-79.94;-69.87;0.8;2.9;0.0
4725;-75.17;-77.5;-65.6;-73.75;-79.73;-69.36;0.8;2.8;0.0
4726;-75.17;-77.5;-65.6;-73.75;-79.73;-69.36;0.8;2.8;0.0
4727;-75.27;-77.65;-64.18;-73.93;-79.92;-68.55;0.6;2.7;0.0
4728;-75.3;-77.9;-64.69;-73.94;-79.72;-67.99;0.6;2.6;0.0
4729;-75.33;-77.87;-63.81;-74.02;-79.93;-67.87;0.5;2.6;0.0
4730;-75.26;-77.37;-62.7;-74.0;-80.31;-68.99;0.5;2.8;0.0
4731;-75.27;-77.65;-64.18;-73.93;-79.92;-68.55;0.6;2.7;0.0
4732;-75.27;-77.65;-64.18;-73.93;-79.92;-68.55;0.6;2.7;0.0
4733;-75.26;-77.37;-62.7;-74.0;-80.31;-68.99;0.5;2.8;0.0
4734;-75.28;-77.34;-61.61;-74.07;-80.51;-68.9;0.4;2.8;0.0
4735;-75.35;-77.57;-61.18;-74.16;-80.53;-68.27;0.3;2.7;0.0
4736;-75.41;-77.54;-58.97;-74.31;-80.93;-68.19;0.1;2.7;0.0
4737;-75.4;-77.28;-56.6;-74.37;-81.29;-68.75;-0.0;2.8;0.0
4738;-75.3;-76.75;-56.09;-74.28;-81.43;-69.83;0.1;3.0;0.0
4739;-75.27;-76.76;-57.74;-74.21;-81.25;-69.86;0.2;3.0;0.0
4740;-75.2;-76.19;-56.85;-74.2;-81.6;-70.86;0.2;3.2;0.0
4741;-75.17;-76.22;-58.52;-74.13;-81.42;-70.9;0.3;3.2;0.0
4742;-75.17;-76.22;-58.52;-74.13;-81.42;-70.9;0.3;3.2;0.0
4743;-75.23;-76.18;-54.94;-74.28;-81.77;-70.84;0.1;3.2;0.0
4744;-75.2;-76.19;-56.85;-74.2;-81.6;-70.86;0.2;3.2;0.0
4745;-75.2;-75.58;-52.73;-74.35;-82.27;-71.78;0.0;3.4;0.0
4746;-75.17;-75.26;-53.35;-74.35;-82.43;-72.23;0.0;3.5;0.0
4747;-75.13;-75.27;-55.39;-74.28;-82.27;-72.24;0.1;3.5;0.0
4748;-75.13;-74.94;-54.28;-74.35;-82.59;-72.67;-0.0;3.6;0.0
4749;-75.09;-74.94;-56.09;-74.28;-82.44;-72.68;0.1;3.6;0.0
4750;-75.17;-75.26;-53.35;-74.35;-82.43;-72.23;0.0;3.5;0.0
4751;-75.16;-75.58;-54.94;-74.28;-82.1;-71.79;0.1;3.4;0.0
4752;-75.27;-76.18;-52.73;-74.35;-81.94;-70.83;0.0;3.2;0.0
4753;-75.27;-76.18;-52.73;-74.35;-81.94;-70.83;-0.0;3.2;0.0
4754;-75.23;-75.88;-52.5;-74.35;-82.1;-71.31;-0.0;3.3;0.0
4755;-75.23;-75.88;-52.5;-74.35;-82.1;-71.31;0.0;3.3;0.0
4756;-75.2;-76.19;-56.85;-74.2;-81.6;-70.86;0.2;3.2;0.0
4757;-75.2;-75.89;-54.78;-74.27;-81.94;-71.32;0.1;3.3;0.0
4758;-75.13;-75.6;-56.85;-74.2;-81.94;-71.81;0.2;3.4;0.0
4759;-75.09;-74.94;-56.09;-74.28;-82.44;-72.68;0.1;3.6;0.0
4760;-74.99;-74.28;-59.23;-74.23;-82.63;-73.54;0.2;3.8;0.0
4761;-74.95;-74.31;-60.45;-74.15;-82.49;-73.57;0.3;3.8;0.0
4762;-74.99;-73.9;-58.97;-74.31;-82.94;-73.93;0.1;3.9;0.0
4763;-74.91;-73.55;-60.99;-74.25;-82.97;-74.34;0.2;4.0;0.0
4764;-74.84;-73.2;-62.75;-74.19;-83.01;-74.75;0.3;4.1;0.0
4765;-74.84;-72.76;-62.8;-74.28;-83.31;-75.1;0.2;4.2;0.0
4766;-74.84;-72.76;-62.8;-74.28;-83.31;-75.1;0.2;4.2;0.0
4767;-74.79;-73.25;-63.59;-74.12;-82.89;-74.78;0.4;4.1;0.0
4768;-74.71;-72.93;-65.05;-74.06;-82.94;-75.19;0.5;4.2;0.0
4769;-74.74;-73.77;-64.69;-73.94;-82.45;-74.49;0.6;4.0;0.0
4770;-74.74;-74.21;-65.09;-73.85;-82.13;-74.17;0.7;3.9;0.0
4771;-74.87;-74.81;-63.32;-73.9;-81.88;-73.3;0.6;3.7;0.0
4772;-74.87;-74.81;-63.32;-73.9;-81.88;-73.3;0.6;3.7;0.0
4773;-74.91;-75.13;-62.99;-73.89;-81.69;-72.89;0.6;3.6;0.0
4774;-74.98;-75.39;-61.55;-73.97;-81.65;-72.39;0.5;3.5;0.0
4775;-74.95;-75.44;-62.75;-73.89;-81.5;-72.46;0.6;3.5;0.0
4776;-74.87;-75.2;-64.06;-73.81;-81.55;-72.96;0.7;3.6;0.0
4777;-74.91;-75.13;-62.99;-73.89;-81.69;-72.89;0.6;3.6;0.0
4778;-74.98;-75.39;-61.55;-73.97;-81.65;-72.39;0.5;3.5;0.0
4779;-74.98;-75.39;-61.55;-73.97;-81.65;-72.39;0.5;3.5;0.0
4780;-75.06;-75.31;-58.8;-74.13;-81.96;-72.29;0.3;3.5;0.0
4781;-75.06;-75.31;-58.8;-74.13;-81.96;-72.29;0.3;3.5;0.0
4782;-75.02;-74.99;-59.23;-74.13;-82.14;-72.73;0.3;3.6;0.0
4783;-75.02;-74.99;-59.23;-74.13;-82.14;-72.73;0.3;3.6;0.0
4784;-75.06;-75.31;-58.8;-74.13;-81.96;-72.29;0.3;3.5;0.0
4785;-75.13;-75.92;-58.43;-74.12;-81.6;-71.38;0.3;3.3;0.0
4786;-75.13;-76.25;-60.02;-74.05;-81.25;-70.95;0.4;3.2;0.0
4787;-75.1;-75.95;-59.94;-74.05;-81.44;-71.43;0.4;3.3;0.0
4788;-75.06;-75.99;-61.3;-73.97;-81.27;-71.49;0.5;3.3;0.0
4789;-75.1;-76.28;-61.37;-73.97;-81.08;-71.02;0.5;3.2;0.0
4790;-75.17;-76.53;-60.24;-74.05;-81.07;-70.47;0.4;3.1;0.0
4791;-75.24;-76.48;-57.19;-74.2;-81.42;-70.37;0.2;3.1;0.0
4792;-75.24;-76.48;-57.19;-74.2;-81.42;-70.37;0.2;3.1;0.0
4793;-75.24;-76.48;-57.19;-74.2;-81.42;-70.37;0.2;3.1;0.0
4794;-75.24;-76.48;-57.19;-74.2;-81.42;-70.37;0.2;3.1;0.0
4795;-75.24;-76.48;-57.19;-74.2;-81.42;-70.37;0.2;3.1;0.0
4796;-75.17;-76.22;-58.52;-74.13;-81.42;-70.9;0.3;3.2;0.0
4797;-75.2;-76.5;-58.8;-74.13;-81.24;-70.41;0.3;3.1;0.0
4798;-75.24;-76.78;-59.23;-74.13;-81.06;-69.9;0.3;3.0;0.0
4799;-75.28;-77.05;-59.79;-74.14;-80.88;-69.38;0.3;2.9;0.0
4800;-75.27;-76.47;-55.39;-74.28;-81.6;-70.34;0.1;3.1;0.0
4801;-75.2;-75.89;-54.78;-74.27;-81.94;-71.32;0.1;3.3;0.0
4802;-75.27;-76.18;-52.73;-74.35;-81.94;-70.83;0.0;3.2;0.0
4803;-75.3;-76.46;-53.35;-74.35;-81.77;-70.34;-0.0;3.1;0.0
4804;-75.23;-75.88;-52.5;-74.35;-82.1;-71.31;-0.0;3.3;0.0
4805;-75.2;-76.19;-56.85;-74.2;-81.6;-70.86;0.2;3.2;0.0
4806;-75.2;-76.19;-56.85;-74.2;-81.6;-70.86;0.2;3.2;0.0
4807;-75.1;-75.95;-59.94;-74.05;-81.44;-71.43;0.4;3.3;0.0
4808;-75.14;-76.57;-61.55;-73.97;-80.89;-70.54;0.5;3.1;0.0
4809;-75.14;-76.57;-61.55;-73.97;-80.89;-70.54;0.5;3.1;0.0
4810;-75.22;-77.11;-62.23;-73.98;-80.51;-69.52;0.5;2.9;0.0
4811;-75.27;-77.65;-64.18;-73.93;-79.92;-68.55;0.6;2.7;0.0
4812;-75.14;-76.57;-61.55;-73.97;-80.89;-70.54;0.5;3.1;0.0
4813;-75.15;-76.88;-62.99;-73.89;-80.52;-70.13;0.6;3.0;0.0
4814;-75.11;-76.61;-62.75;-73.89;-80.71;-70.62;0.6;3.1;0.0
4815;-75.12;-76.93;-64.06;-73.81;-80.33;-70.24;0.7;3.0;0.0
4816;-75.08;-76.66;-63.85;-73.8;-80.54;-70.72;0.7;3.1;0.0
4817;-75.08;-76.66;-63.85;-73.8;-80.54;-70.72;0.7;3.1;0.0
4818;-75.05;-76.72;-64.87;-73.72;-80.37;-70.84;0.8;3.1;0.0
4819;-75.09;-76.98;-65.05;-73.72;-80.15;-70.36;0.8;3.0;0.0
4820;-75.05;-76.72;-64.87;-73.72;-80.37;-70.84;0.8;3.1;0.0
4821;-74.97;-76.51;-65.73;-73.62;-80.41;-71.43;0.9;3.2;0.0
4822;-74.93;-76.24;-65.7;-73.62;-80.62;-71.87;0.9;3.3;0.0
4823;-74.85;-76.04;-66.63;-73.53;-80.69;-72.43;1.0;3.4;0.0
4824;-74.82;-76.13;-67.48;-73.43;-80.54;-72.56;1.1;3.4;0.0
4825;-74.82;-76.13;-67.48;-73.43;-80.54;-72.56;1.1;3.4;0.0
4826;-74.82;-76.13;-67.48;-73.43;-80.54;-72.56;1.1;3.4;0.0
4827;-74.8;-76.6;-69.01;-73.22;-80.01;-72.44;1.3;3.3;0.0
4828;-74.75;-76.33;-69.03;-73.22;-80.24;-72.85;1.3;3.4;0.0
4829;-74.83;-76.5;-68.26;-73.33;-80.16;-72.28;1.2;3.3;0.0
4830;-74.78;-76.23;-68.28;-73.33;-80.39;-72.7;1.2;3.4;0.0
4831;-74.78;-76.23;-68.28;-73.33;-80.39;-72.7;1.2;3.4;0.0
4832;-74.77;-75.85;-67.56;-73.43;-80.76;-72.97;1.1;3.5;0.0
4833;-74.72;-75.56;-67.68;-73.44;-80.98;-73.37;1.1;3.6;0.0
4834;-74.83;-76.5;-68.26;-73.33;-80.16;-72.28;1.2;3.3;0.0
4835;-74.85;-76.85;-69.03;-73.22;-79.76;-72.03;1.3;3.2;0.0
4836;-74.75;-76.33;-69.03;-73.22;-80.24;-72.85;1.3;3.4;0.0
4837;-74.56;-75.64;-70.01;-73.15;-80.82;-74.15;1.4;3.7;0.0
4838;-74.56;-75.64;-70.01;-73.15;-80.82;-74.15;1.4;3.7;0.0
4839;-74.65;-75.79;-69.19;-73.24;-80.71;-73.63;1.3;3.6;0.0
4840;-74.62;-75.91;-69.89;-73.13;-80.58;-73.77;1.4;3.6;0.0
4841;-74.62;-75.91;-69.89;-73.13;-80.58;-73.77;1.4;3.6;0.0
4842;-74.64;-76.3;-70.48;-73.01;-80.21;-73.55;1.5;3.5;0.0
4843;-74.66;-76.68;-71.07;-72.88;-79.83;-73.34;1.6;3.4;0.0
4844;-74.63;-76.81;-71.69;-72.76;-79.7;-73.52;1.7;3.4;0.0
4845;-74.66;-76.68;-71.07;-72.88;-79.83;-73.34;1.6;3.4;0.0
4846;-74.69;-76.56;-70.43;-73.0;-79.97;-73.17;1.5;3.4;0.0
4847;-74.77;-76.7;-69.73;-73.11;-79.86;-72.61;1.4;3.3;0.0
4848;-74.74;-76.81;-70.41;-73.0;-79.72;-72.78;1.5;3.3;0.0
4849;-74.74;-76.81;-70.41;-73.0;-79.72;-72.78;1.5;3.3;0.0
4850;-74.77;-76.7;-69.73;-73.11;-79.86;-72.61;1.4;3.3;0.0
4851;-74.74;-76.81;-70.41;-73.0;-79.72;-72.78;1.5;3.3;0.0
4852;-74.82;-76.95;-69.75;-73.11;-79.61;-72.2;1.4;3.2;0.0
4853;-74.88;-76.76;-68.28;-73.33;-79.92;-71.86;1.2;3.2;0.0
4854;-74.82;-76.95;-69.75;-73.11;-79.61;-72.2;1.4;3.2;0.0
4855;-74.87;-77.2;-69.8;-73.12;-79.36;-71.79;1.4;3.1;0.0
4856;-74.82;-76.95;-69.75;-73.11;-79.61;-72.2;1.4;3.2;0.0
4857;-74.82;-76.95;-69.75;-73.11;-79.61;-72.2;1.4;3.2;0.0
4858;-74.77;-77.17;-71.07;-72.88;-79.31;-72.58;1.6;3.2;0.0
4859;-74.71;-76.93;-71.06;-72.88;-79.58;-72.96;1.6;3.3;0.0
4860;-74.52;-76.32;-71.8;-72.78;-80.22;-74.24;1.7;3.6;0.0
4861;-74.55;-76.18;-71.19;-72.9;-80.33;-74.08;1.6;3.6;0.0
4862;-74.71;-76.93;-71.06;-72.88;-79.58;-72.96;1.6;3.3;0.0
4863;-74.74;-76.81;-70.41;-73.0;-79.72;-72.78;1.5;3.3;0.0
4864;-74.67;-76.18;-69.8;-73.12;-80.34;-73.39;1.4;3.5;0.0
4865;-74.67;-76.18;-69.8;-73.12;-80.34;-73.39;1.4;3.5;0.0
4866;-74.64;-76.3;-70.48;-73.01;-80.21;-73.55;1.5;3.5;0.0
4867;-74.69;-76.56;-70.43;-73.0;-79.97;-73.17;1.5;3.4;0.0
4868;-74.69;-76.56;-70.43;-73.0;-79.97;-73.17;1.5;3.4;0.0
4869;-74.8;-76.6;-69.01;-73.22;-80.01;-72.44;1.3;3.3;0.0
4870;-74.77;-76.7;-69.73;-73.11;-79.86;-72.61;1.4;3.3;0.0
4871;-74.82;-76.95;-69.75;-73.11;-79.61;-72.2;1.4;3.2;0.0
4872;-74.82;-76.95;-69.75;-73.11;-79.61;-72.2;1.4;3.2;0.0
4873;-74.74;-75.95;-68.35;-73.33;-80.62;-73.1;1.2;3.5;0.0
4874;-74.83;-76.5;-68.26;-73.33;-80.16;-72.28;1.2;3.3;0.0
4875;-74.75;-76.33;-69.03;-73.22;-80.24;-72.85;1.3;3.4;0.0
4876;-74.78;-76.23;-68.28;-73.33;-80.39;-72.7;1.2;3.4;0.0
4877;-74.82;-76.13;-67.48;-73.43;-80.54;-72.56;1.1;3.4;0.0
4878;-74.82;-76.13;-67.48;-73.43;-80.54;-72.56;1.1;3.4;0.0
4879;-74.86;-76.4;-67.46;-73.43;-80.31;-72.14;1.1;3.3;0.0
4880;-74.94;-76.59;-66.63;-73.53;-80.24;-71.56;1.0;3.2;0.0
4881;-74.99;-76.85;-66.72;-73.53;-80.02;-71.11;1.0;3.1;0.0
4882;-74.92;-75.88;-64.76;-73.71;-80.99;-72.2;0.8;3.4;0.0
4883;-74.88;-75.58;-64.87;-73.72;-81.2;-72.63;0.8;3.5;0.0
4884;-74.83;-75.28;-65.05;-73.72;-81.4;-73.05;0.8;3.6;0.0
4885;-74.8;-75.36;-65.98;-73.63;-81.26;-73.15;0.9;3.6;0.0
4886;-74.83;-75.28;-65.05;-73.72;-81.4;-73.05;0.8;3.6;0.0
4887;-74.87;-75.2;-64.06;-73.81;-81.55;-72.96;0.7;3.6;0.0
4888;-74.91;-75.13;-62.99;-73.89;-81.69;-72.89;0.6;3.6;0.0
4889;-74.95;-75.44;-62.75;-73.89;-81.5;-72.46;0.6;3.5;0.0
4890;-74.98;-75.39;-61.55;-73.97;-81.65;-72.39;0.5;3.5;0.0
4891;-74.94;-75.07;-61.84;-73.98;-81.84;-72.82;0.5;3.6;0.0
4892;-74.98;-75.39;-61.55;-73.97;-81.65;-72.39;0.5;3.5;0.0
4893;-74.98;-75.39;-61.55;-73.97;-81.65;-72.39;0.5;3.5;0.0
4894;-74.94;-75.07;-61.84;-73.98;-81.84;-72.82;0.5;3.6;0.0
4895;-74.94;-75.07;-61.84;-73.98;-81.84;-72.82;0.5;3.6;0.0
4896;-74.98;-75.39;-61.55;-73.97;-81.65;-72.39;0.5;3.5;0.0
4897;-75.02;-75.7;-61.37;-73.97;-81.46;-71.95;0.5;3.4;0.0
4898;-75.1;-76.28;-61.37;-73.97;-81.08;-71.02;0.5;3.2;0.0
4899;-75.06;-75.65;-60.02;-74.05;-81.62;-71.89;0.4;3.4;0.0
4900;-74.94;-75.07;-61.84;-73.98;-81.84;-72.82;0.5;3.6;0.0
4901;-74.87;-74.81;-63.32;-73.9;-81.88;-73.3;0.6;3.7;0.0
4902;-74.86;-74.41;-62.7;-74.0;-82.21;-73.65;0.5;3.8;0.0
4903;-74.86;-74.41;-62.7;-74.0;-82.21;-73.65;0.5;3.8;0.0
4904;-74.82;-74.47;-63.72;-73.91;-82.07;-73.71;0.6;3.8;0.0
4905;-74.78;-74.13;-64.18;-73.93;-82.26;-74.11;0.6;3.9;0.0
4906;-74.83;-74.06;-63.23;-74.01;-82.4;-74.05;0.5;3.9;0.0
4907;-74.83;-74.06;-63.23;-74.01;-82.4;-74.05;0.5;3.9;0.0
4908;-74.78;-74.13;-64.18;-73.93;-82.26;-74.11;0.6;3.9;0.0
4909;-74.7;-73.86;-65.53;-73.86;-82.32;-74.55;0.7;4.0;0.0
4910;-74.74;-74.21;-65.09;-73.85;-82.13;-74.17;0.7;3.9;0.0
4911;-74.74;-74.64;-65.6;-73.75;-81.8;-73.86;0.8;3.8;0.0
4912;-74.66;-73.96;-66.35;-73.78;-82.2;-74.62;0.8;4.0;0.0
4913;-74.61;-73.61;-66.77;-73.8;-82.39;-75.0;0.8;4.1;0.0
4914;-74.61;-73.61;-66.77;-73.8;-82.39;-75.0;0.8;4.1;0.0
4915;-74.52;-73.86;-68.21;-73.63;-82.16;-75.16;1.0;4.1;0.0
4916;-74.52;-73.86;-68.21;-73.63;-82.16;-75.16;1.0;4.1;0.0
4917;-74.52;-73.86;-68.21;-73.63;-82.16;-75.16;1.0;4.1;0.0
4918;-74.53;-74.33;-68.58;-73.51;-81.84;-74.89;1.1;4.0;0.0
4919;-74.66;-74.41;-66.77;-73.67;-81.87;-74.33;0.9;3.9;0.0
4920;-74.62;-74.53;-67.56;-73.58;-81.75;-74.42;1.0;3.9;0.0
4921;-74.62;-74.96;-68.05;-73.47;-81.41;-74.15;1.1;3.8;0.0
4922;-74.55;-75.22;-69.49;-73.27;-81.17;-74.38;1.3;3.8;0.0
4923;-74.45;-75.07;-70.35;-73.19;-81.27;-74.87;1.4;3.9;0.0
4924;-74.49;-74.92;-69.69;-73.29;-81.39;-74.75;1.3;3.9;0.0
4925;-74.56;-75.64;-70.01;-73.15;-80.82;-74.15;1.4;3.7;0.0
4926;-74.53;-75.78;-70.66;-73.04;-80.7;-74.29;1.5;3.7;0.0
4927;-74.55;-76.18;-71.19;-72.9;-80.33;-74.08;1.6;3.6;0.0
4928;-74.55;-76.18;-71.19;-72.9;-80.33;-74.08;1.6;3.6;0.0
4929;-74.67;-76.18;-69.8;-73.12;-80.34;-73.39;1.4;3.5;0.0
4930;-74.7;-76.06;-69.09;-73.23;-80.48;-73.24;1.3;3.5;0.0
4931;-74.78;-76.23;-68.28;-73.33;-80.39;-72.7;1.2;3.4;0.0
4932;-74.78;-76.23;-68.28;-73.33;-80.39;-72.7;1.2;3.4;0.0
4933;-74.69;-75.67;-68.45;-73.34;-80.84;-73.5;1.2;3.6;0.0
4934;-74.65;-75.79;-69.19;-73.24;-80.71;-73.63;1.3;3.6;0.0
4935;-74.72;-75.56;-67.68;-73.44;-80.98;-73.37;1.1;3.6;0.0
4936;-74.69;-75.67;-68.45;-73.34;-80.84;-73.5;1.2;3.6;0.0
4937;-74.77;-75.85;-67.56;-73.43;-80.76;-72.97;1.1;3.5;0.0
4938;-74.69;-75.67;-68.45;-73.34;-80.84;-73.5;1.2;3.6;0.0
4939;-74.6;-75.51;-69.32;-73.25;-80.94;-74.01;1.3;3.7;0.0
4940;-74.55;-75.22;-69.49;-73.27;-81.17;-74.38;1.3;3.8;0.0
4941;-74.45;-75.07;-70.35;-73.19;-81.27;-74.87;1.4;3.9;0.0
4942;-74.39;-74.31;-70.18;-73.35;-81.82;-75.45;1.3;4.1;0.0
4943;-74.33;-74.0;-70.46;-73.38;-82.03;-75.8;1.3;4.2;0.0
4944;-74.33;-74.0;-70.46;-73.38;-82.03;-75.8;1.3;4.2;0.0
4945;-74.38;-73.83;-69.85;-73.47;-82.14;-75.69;1.2;4.2;0.0
4946;-74.38;-72.79;-69.38;-73.71;-82.75;-76.2;1.0;4.4;0.0
4947;-74.43;-73.16;-68.97;-73.68;-82.55;-75.86;1.0;4.3;0.0
4948;-74.38;-72.79;-69.38;-73.71;-82.75;-76.2;1.0;4.4;0.0
4949;-74.33;-72.41;-69.8;-73.74;-82.94;-76.53;1.0;4.5;0.0
4950;-74.48;-72.48;-68.19;-73.87;-82.96;-76.06;0.8;4.4;0.0
4951;-74.39;-71.65;-69.19;-73.93;-83.33;-76.73;0.8;4.6;0.0
4952;-74.45;-71.49;-68.67;-74.01;-83.43;-76.68;0.7;4.6;0.0
4953;-74.34;-71.83;-69.71;-73.86;-83.23;-76.8;0.9;4.6;0.0
4954;-74.24;-71.62;-70.66;-73.82;-83.32;-77.18;1.0;4.7;0.0
4955;-74.25;-70.98;-70.65;-73.93;-83.6;-77.44;0.9;4.8;0.0
4956;-74.29;-71.41;-70.18;-73.89;-83.42;-77.12;0.9;4.7;0.0
4957;-74.29;-71.41;-70.18;-73.89;-83.42;-77.12;0.9;4.7;0.0
4958;-74.34;-71.83;-69.71;-73.86;-83.23;-76.8;0.9;4.6;0.0
4959;-74.43;-72.63;-68.79;-73.79;-82.85;-76.13;0.9;4.4;0.0
4960;-74.47;-73.01;-68.35;-73.76;-82.66;-75.78;0.9;4.3;0.0
4961;-74.43;-73.16;-68.97;-73.68;-82.55;-75.86;1.0;4.3;0.0
4962;-74.33;-73.49;-70.18;-73.5;-82.34;-76.03;1.2;4.3;0.0
