,t1,t4,t5,t6,x,y,o
4919,-69.31,-100.0,-82.93,-70.59,0.7,0.9,0
4920,-81.64,-63.45,-79.38,-72.48,0.7,0.9,0
4921,-73.17,-75.18,-81.45,-76.6,1.0,0.9,0
4922,-65.73,-61.93,-75.04,-75.61,1.2,0.9,0
4923,-67.95,-68.39,-69.85,-81.58,1.3,1.0,0
4924,-80.16,-69.75,-77.15,-89.98,1.3,0.9,0
4925,-76.44,-100.0,-78.16,-69.47,1.5,1.0,0
4926,-73.9,-67.48,-77.02,-68.31,1.4,0.8,0
4927,-70.62,-100.0,-82.61,-71.79,1.4,0.8,0
4928,-70.19,-76.43,-80.99,-73.91,1.6,0.7,0
4929,-80.23,-66.65,-80.48,-68.33,1.6,0.9,0
4930,-100.0,-77.53,-70.38,-76.47,1.5,1.0,0
4931,-73.34,-79.41,-100.0,-78.32,1.5,1.0,0
4932,-70.49,-100.0,-77.69,-74.13,1.6,1.0,0
4933,-72.34,-70.46,-82.08,-73.31,1.6,1.2,0
4934,-69.11,-61.59,-76.39,-81.93,1.6,1.1,0
4935,-73.32,-78.18,-81.18,-80.53,1.6,1.1,0
4936,-70.53,-72.53,-77.9,-72.44,1.6,1.0,0
4937,-78.91,-78.89,-76.95,-67.08,1.6,1.1,0
4938,-71.28,-76.66,-83.78,-75.54,1.6,1.1,0
4939,-71.49,-72.49,-70.57,-75.36,1.7,1.0,0
4940,-81.95,-77.56,-73.25,-78.05,1.7,1.1,0
4941,-74.94,-66.48,-82.56,-81.38,1.8,1.0,0
4942,-79.2,-73.03,-83.3,-100.0,1.9,1.0,0
4943,-76.02,-100.0,-73.0,-66.43,2.0,0.8,0
4944,-66.36,-74.45,-74.1,-77.34,2.0,0.8,0
4945,-64.58,-65.87,-85.56,-100.0,2.1,0.9,0
4946,-78.02,-67.68,-86.13,-71.13,2.0,0.9,0
4947,-100.0,-63.94,-100.0,-76.71,1.9,1.1,0
4948,-67.45,-70.59,-77.01,-78.47,1.9,1.1,0
4949,-69.61,-70.94,-78.56,-65.4,1.9,1.1,0
4950,-100.0,-71.12,-83.17,-76.49,1.9,1.0,0
4951,-100.0,-75.83,-70.93,-73.64,1.8,0.8,0
4952,-60.46,-82.97,-73.76,-70.32,2.0,0.9,0
4953,-71.58,-72.15,-82.41,-70.3,2.2,1.0,0
4954,-74.0,-77.94,-76.9,-71.34,2.1,1.1,0
4955,-71.68,-71.6,-100.0,-100.0,2.2,1.1,0
4956,-70.69,-70.42,-78.57,-74.57,2.1,1.0,0
4957,-69.55,-72.32,-75.98,-73.38,2.1,1.0,0
4958,-66.72,-75.84,-78.57,-79.15,2.0,1.2,0
4959,-73.64,-75.25,-100.0,-69.05,1.9,1.1,0
4960,-80.93,-76.68,-77.19,-71.43,1.8,1.2,0
4961,-78.85,-76.59,-82.1,-76.75,1.7,1.3,0
4962,-100.0,-80.95,-80.09,-83.75,1.7,1.3,0
4963,-77.75,-74.82,-77.74,-74.77,1.4,1.2,0
4964,-82.49,-71.29,-84.69,-79.47,1.3,1.3,0
4965,-77.12,-72.57,-69.24,-80.37,1.2,1.2,0
4966,-71.98,-77.42,-77.53,-72.63,1.3,1.2,0
4967,-100.0,-77.01,-75.63,-71.77,1.4,1.1,0
4968,-70.57,-100.0,-90.75,-80.43,1.6,1.2,0
4969,-100.0,-66.11,-76.6,-87.92,1.7,1.3,0
4970,-74.76,-81.21,-79.5,-69.05,1.8,1.2,0
4971,-81.61,-73.4,-87.33,-72.94,1.7,1.2,0
4972,-87.32,-84.66,-78.94,-70.47,1.8,1.2,0
4973,-76.17,-79.51,-77.19,-100.0,1.8,1.3,0
4974,-79.75,-65.64,-72.44,-70.32,1.8,1.3,0
4975,-72.37,-72.32,-76.5,-73.72,1.8,1.3,0
4976,-71.47,-76.0,-69.19,-68.77,2.0,1.2,0
4977,-78.27,-86.77,-100.0,-87.95,2.0,1.3,0
4978,-74.27,-79.43,-77.69,-73.52,2.2,1.2,0
4979,-72.93,-72.74,-100.0,-70.24,2.2,1.0,0
4980,-74.11,-61.55,-78.99,-100.0,2.2,1.1,0
4981,-70.61,-77.53,-73.07,-74.84,2.3,1.2,0
4982,-69.76,-79.26,-75.93,-79.8,2.0,0.9,0
4983,-70.97,-80.58,-77.86,-68.11,2.2,0.9,0
4984,-76.95,-75.65,-78.59,-72.19,2.1,0.7,0
4985,-75.34,-74.4,-76.01,-61.69,2.3,0.6,0
4986,-71.06,-75.49,-77.84,-72.37,2.5,0.9,0
4987,-70.12,-79.46,-80.72,-76.45,2.7,1.0,0
4988,-64.24,-100.0,-75.14,-69.06,2.6,0.7,0
4989,-71.48,-73.92,-80.62,-74.67,2.5,0.8,0
4990,-100.0,-74.8,-81.88,-73.6,2.6,0.7,0
4991,-100.0,-81.41,-100.0,-100.0,2.7,0.6,0
4992,-66.33,-73.99,-84.7,-78.8,2.6,0.6,0
4993,-62.08,-69.21,-82.16,-80.68,2.4,0.7,0
4994,-69.43,-75.01,-81.35,-84.01,2.5,0.8,0
4995,-69.54,-73.83,-80.58,-67.54,2.5,0.9,0
4996,-66.65,-82.5,-75.05,-77.44,2.5,1.0,0
4997,-66.76,-72.9,-100.0,-76.51,2.5,1.2,0
4998,-68.43,-100.0,-83.29,-76.18,2.5,1.2,0
4999,-66.49,-81.31,-82.1,-75.95,2.4,1.3,0
5000,-72.9,-76.63,-69.7,-80.42,2.4,1.3,0
5001,-67.79,-78.58,-76.79,-76.48,2.5,1.4,0
5002,-77.53,-74.73,-78.05,-69.22,2.8,1.5,0
5003,-77.37,-100.0,-66.26,-78.55,3.0,1.5,0
5004,-100.0,-76.93,-75.28,-75.45,2.9,1.6,0
5005,-65.38,-71.42,-76.08,-67.51,3.1,1.6,0
5006,-77.73,-84.57,-71.53,-79.3,3.1,1.5,0
5007,-70.37,-82.29,-78.89,-75.04,3.0,1.5,0
5008,-79.46,-74.13,-78.64,-71.47,2.9,1.5,0
5009,-100.0,-81.5,-76.92,-72.11,2.9,1.3,0
5010,-62.32,-100.0,-75.69,-82.66,3.0,1.4,0
5011,-79.91,-100.0,-73.61,-75.66,3.0,1.6,0
5012,-72.69,-73.58,-74.57,-72.85,3.1,1.6,0
5013,-74.45,-78.98,-74.65,-75.34,3.0,1.7,0
5014,-76.58,-73.93,-100.0,-76.06,3.0,1.5,0
5015,-100.0,-82.25,-76.5,-67.14,2.8,1.6,0
5016,-78.71,-84.73,-77.88,-73.27,2.8,1.7,0
5017,-78.53,-82.7,-73.54,-73.39,2.8,1.9,0
5018,-70.67,-82.23,-76.0,-74.23,2.7,1.8,0
5019,-63.68,-75.52,-73.43,-71.21,2.7,1.7,0
5020,-74.05,-76.3,-80.66,-72.57,2.6,1.8,0
5021,-73.11,-100.0,-77.15,-77.54,2.7,1.8,0
5022,-72.16,-79.43,-100.0,-100.0,2.7,1.7,0
5023,-78.57,-76.52,-70.44,-78.68,2.7,1.7,0
5024,-70.01,-70.76,-70.36,-73.75,2.8,1.8,0
5025,-69.3,-79.89,-69.01,-80.17,2.9,2.0,0
5026,-69.4,-80.48,-86.02,-70.56,2.9,1.9,0
5027,-71.5,-80.36,-73.55,-68.08,2.7,1.8,0
5028,-68.41,-77.07,-77.99,-82.44,2.7,1.6,0
5029,-65.47,-73.1,-80.28,-67.91,2.8,1.7,0
5030,-72.68,-100.0,-86.17,-100.0,2.8,1.7,0
5031,-79.48,-79.53,-69.56,-66.53,2.8,1.9,0
5032,-71.21,-74.04,-74.13,-74.19,2.9,1.8,0
5033,-74.1,-79.37,-100.0,-72.51,3.0,1.8,0
5034,-72.14,-85.47,-77.76,-81.95,3.0,1.9,0
5035,-70.26,-77.61,-73.42,-79.63,3.1,1.8,0
5036,-79.43,-71.57,-73.4,-77.06,3.2,1.8,0
5037,-77.97,-80.97,-76.98,-82.86,3.2,1.9,0
5038,-73.14,-83.42,-74.73,-78.21,3.2,2.0,0
5039,-100.0,-100.0,-77.7,-75.55,3.2,2.0,0
5040,-72.27,-78.92,-75.76,-78.85,3.2,2.0,0
5041,-82.55,-79.64,-100.0,-76.71,3.2,2.0,0
5042,-75.85,-75.96,-75.67,-76.69,3.2,1.9,0
5043,-70.03,-73.55,-72.23,-79.52,3.1,2.0,0
5044,-78.5,-79.31,-73.9,-78.39,3.2,2.1,0
5045,-72.45,-79.52,-69.16,-72.52,3.1,2.1,0
5046,-69.53,-80.29,-78.97,-100.0,3.0,2.1,0
5047,-100.0,-80.16,-74.29,-76.38,3.0,2.0,0
5048,-76.35,-66.43,-80.88,-85.87,2.9,2.0,0
5049,-100.0,-76.02,-76.76,-79.8,2.8,2.0,0
5050,-69.81,-76.78,-89.64,-80.12,2.8,2.2,0
5051,-83.06,-67.52,-69.08,-100.0,3.0,2.2,0
5052,-74.49,-81.71,-80.22,-71.23,3.1,2.2,0
5053,-74.12,-75.72,-79.27,-74.56,3.1,2.1,0
5054,-63.38,-86.26,-69.92,-84.75,3.0,2.0,0
5055,-71.28,-82.49,-100.0,-76.73,2.9,1.9,0
5056,-67.29,-68.0,-83.54,-72.68,2.9,1.9,0
5057,-72.2,-82.11,-78.4,-73.47,3.1,1.9,0
5058,-78.45,-81.0,-71.13,-100.0,3.0,1.9,0
5059,-75.73,-100.0,-72.51,-70.83,3.2,1.9,0
5060,-74.59,-85.92,-79.55,-77.62,3.2,2.0,0
5061,-77.38,-73.59,-73.96,-73.0,3.1,2.0,0
5062,-76.73,-76.6,-78.13,-84.0,3.1,2.0,0
5063,-68.97,-75.27,-74.41,-76.54,3.1,2.2,0
5064,-68.15,-80.97,-77.59,-72.65,3.1,2.1,0
5065,-84.49,-81.54,-73.12,-69.95,3.0,2.3,0
5066,-69.42,-85.88,-72.38,-78.64,2.8,2.3,0
5067,-76.39,-77.14,-75.86,-75.85,2.8,2.2,0
5068,-75.84,-72.06,-73.0,-100.0,2.9,2.2,0
5069,-73.27,-74.36,-100.0,-78.64,2.9,2.2,0
5070,-71.55,-75.52,-100.0,-78.74,3.0,2.2,0
5071,-73.17,-83.4,-61.8,-77.81,2.8,2.0,0
5072,-69.38,-76.57,-80.74,-70.44,2.7,2.1,0
5073,-72.56,-70.72,-78.82,-75.48,2.7,2.2,0
5074,-71.34,-73.21,-100.0,-70.63,2.8,2.1,0
5075,-78.25,-66.04,-70.28,-82.7,2.7,2.2,0
5076,-68.99,-72.83,-70.39,-73.38,2.7,2.1,0
5077,-68.67,-80.91,-66.84,-100.0,2.7,2.1,0
5078,-74.24,-78.49,-81.54,-65.83,2.9,2.2,0
5079,-65.1,-69.95,-73.03,-83.38,2.8,2.2,0
5080,-73.36,-79.65,-73.71,-77.05,2.6,2.2,0
5081,-76.63,-79.68,-83.04,-70.96,2.6,2.0,0
5082,-100.0,-82.69,-75.0,-70.85,2.5,1.9,0
5083,-67.03,-78.09,-75.02,-76.05,2.6,1.9,0
5084,-73.18,-73.17,-79.65,-72.97,2.7,1.9,0
5085,-77.17,-78.76,-71.51,-83.61,2.7,1.8,0
5086,-63.95,-67.23,-76.23,-70.34,2.7,1.8,0
5087,-83.66,-100.0,-100.0,-69.62,2.5,1.9,0
5088,-70.7,-72.05,-78.18,-82.88,2.6,1.8,0
5089,-75.74,-75.35,-100.0,-77.42,2.6,1.7,0
5090,-70.25,-67.1,-68.2,-67.92,2.7,1.5,0
5091,-80.27,-77.71,-78.33,-66.92,2.7,1.5,0
5092,-66.58,-81.67,-79.63,-60.32,2.7,1.5,0
5093,-78.49,-77.93,-78.17,-73.98,2.9,1.5,0
5094,-77.13,-75.4,-82.41,-69.72,3.1,1.4,0
5095,-74.03,-77.13,-88.76,-86.5,3.0,1.6,0
5096,-71.62,-74.39,-76.06,-83.87,2.9,1.6,0
5097,-80.06,-80.14,-82.44,-78.93,2.7,1.8,0
5098,-100.0,-79.91,-74.7,-70.03,2.6,1.8,0
5099,-76.92,-80.88,-77.88,-65.69,2.7,1.9,0
5100,-74.87,-100.0,-100.0,-70.64,2.6,1.9,0
5101,-81.19,-67.27,-70.26,-77.28,2.4,1.8,0
5102,-100.0,-76.6,-79.44,-76.26,2.6,1.8,0
5103,-73.17,-80.43,-76.55,-75.95,2.6,2.0,0
5104,-67.87,-83.25,-69.48,-75.22,2.6,1.9,0
5105,-71.34,-77.83,-80.74,-71.7,2.6,1.9,0
5106,-63.55,-79.61,-72.01,-100.0,2.7,1.9,0
5107,-73.95,-88.12,-78.79,-70.17,2.7,1.8,0
5108,-74.12,-73.87,-75.91,-80.83,2.6,1.8,0
5109,-74.91,-68.27,-68.76,-69.1,2.6,1.8,0
5110,-72.47,-83.18,-72.79,-73.53,2.6,1.7,0
5111,-71.36,-78.56,-85.36,-100.0,2.6,1.6,0
5112,-77.89,-68.66,-77.37,-73.15,2.6,1.4,0
5113,-77.94,-70.73,-100.0,-80.39,2.5,1.3,0
5114,-78.22,-100.0,-77.22,-75.94,2.4,1.2,0
5115,-72.4,-72.54,-81.15,-79.65,2.5,1.1,0
5116,-73.86,-66.61,-84.35,-71.27,2.4,1.1,0
5117,-73.84,-80.9,-79.53,-78.8,2.5,1.4,0
5118,-66.01,-75.45,-78.26,-100.0,2.6,1.3,0
5119,-71.0,-81.23,-84.1,-100.0,2.6,1.3,0
5120,-100.0,-79.67,-77.93,-66.98,2.6,1.3,0
5121,-62.31,-100.0,-100.0,-76.36,2.6,1.3,0
5122,-71.82,-81.12,-72.51,-100.0,2.6,1.4,0
5123,-72.93,-84.26,-74.12,-76.51,2.6,1.4,0
5124,-69.83,-75.94,-76.66,-78.24,2.6,1.4,0
5125,-66.0,-72.2,-71.16,-73.34,2.6,1.4,0
5126,-69.64,-71.96,-79.46,-71.87,2.7,1.3,0
5127,-73.09,-82.7,-71.11,-78.99,2.7,1.2,0
5128,-56.8,-73.77,-83.18,-79.74,2.7,1.2,0
5129,-75.62,-83.84,-100.0,-78.48,2.7,1.2,0
5130,-100.0,-76.67,-78.84,-78.61,2.7,1.2,0
5131,-71.2,-92.9,-80.66,-73.26,2.6,1.2,0
5132,-78.54,-73.03,-80.43,-75.6,2.7,1.4,0
5133,-67.68,-80.94,-78.46,-74.04,2.6,1.4,0
5134,-68.54,-67.7,-80.41,-78.28,2.7,1.4,0
5135,-68.75,-75.15,-81.3,-78.87,2.7,1.5,0
5136,-81.99,-68.38,-75.55,-75.22,2.5,1.4,0
5137,-64.28,-73.97,-79.07,-63.01,2.6,1.4,0
5138,-66.96,-79.28,-100.0,-78.18,2.7,1.5,0
5139,-100.0,-72.94,-83.37,-70.47,2.8,1.6,0
5140,-76.23,-76.09,-100.0,-67.3,2.7,1.6,0
5141,-68.09,-100.0,-78.01,-70.58,2.7,1.5,0
5142,-77.2,-71.76,-74.05,-68.87,3.0,1.6,0
5143,-73.31,-67.26,-100.0,-75.96,3.0,1.3,0
5144,-74.02,-74.38,-80.68,-77.33,3.1,1.2,0
5145,-59.71,-68.65,-77.41,-100.0,3.0,1.3,0
5146,-71.25,-73.72,-79.57,-81.47,3.0,1.2,0
5147,-68.84,-69.74,-77.09,-78.96,2.8,1.2,0
5148,-73.92,-74.68,-79.58,-77.42,2.8,1.1,0
5149,-66.39,-80.21,-82.12,-75.14,2.7,1.2,0
5150,-70.17,-74.56,-69.79,-75.12,2.8,1.2,0
5151,-68.52,-74.75,-80.16,-75.96,2.7,1.2,0
5152,-64.11,-73.62,-73.54,-74.0,2.6,1.1,0
5153,-75.99,-79.49,-73.8,-100.0,2.5,1.1,0
5154,-71.28,-75.62,-83.82,-69.42,2.5,1.2,0
5155,-67.81,-75.28,-100.0,-73.67,2.6,1.0,0
5156,-73.54,-70.03,-71.43,-81.84,2.6,1.1,0
5157,-100.0,-79.08,-84.39,-77.65,2.5,1.1,0
5158,-73.63,-82.82,-83.89,-71.2,2.6,1.3,0
5159,-61.6,-69.66,-79.3,-77.07,2.6,1.3,0
5160,-65.46,-75.88,-78.53,-73.55,2.6,1.3,0
5161,-100.0,-82.8,-78.43,-80.44,2.7,1.1,0
5162,-70.93,-78.74,-76.76,-70.87,2.6,1.0,0
5163,-69.2,-87.7,-71.06,-71.79,2.6,0.9,0
5164,-76.41,-85.33,-67.51,-68.89,2.7,0.9,0
5165,-100.0,-81.88,-73.5,-68.09,2.8,1.0,0
5166,-67.67,-78.51,-80.88,-68.54,2.8,1.1,0
5167,-72.89,-88.06,-75.24,-74.79,3.1,1.0,0
5168,-100.0,-75.08,-80.81,-75.55,3.2,0.8,0
5169,-70.48,-77.65,-74.55,-87.54,3.1,0.7,0
5170,-65.38,-70.28,-74.35,-61.87,3.2,0.8,0
5171,-63.83,-81.62,-67.2,-68.35,3.2,0.7,0
5172,-65.83,-83.27,-81.99,-75.76,2.9,0.8,0
5173,-58.31,-79.13,-84.92,-62.39,3.2,0.8,0
5174,-65.46,-75.45,-74.82,-75.79,3.2,0.8,0
5175,-61.18,-73.68,-80.47,-73.58,3.2,0.9,0
5176,-73.27,-84.26,-79.63,-100.0,3.2,0.8,0
5177,-75.08,-73.46,-74.06,-76.33,3.1,0.7,0
5178,-53.66,-78.64,-77.06,-78.07,3.1,0.5,0
5179,-71.26,-100.0,-68.44,-75.99,3.1,0.7,0
5180,-62.7,-70.48,-76.25,-100.0,3.1,0.7,0
5181,-68.01,-79.66,-72.26,-69.36,3.0,0.7,0
5182,-72.32,-84.97,-87.33,-69.62,2.9,1.0,0
5183,-65.5,-100.0,-81.34,-76.35,2.7,0.8,0
5184,-100.0,-78.94,-71.0,-82.71,2.7,0.9,0
5185,-57.89,-79.19,-72.65,-100.0,2.9,0.9,0
5186,-71.26,-100.0,-73.9,-75.5,2.7,0.7,0
5187,-84.1,-76.22,-77.98,-70.63,2.8,0.6,0
5188,-67.88,-75.62,-100.0,-69.73,2.8,0.7,0
5189,-62.68,-79.68,-100.0,-72.83,2.8,0.8,0
5190,-65.81,-78.29,-72.04,-72.41,2.8,0.7,0
5191,-69.12,-100.0,-73.95,-79.69,2.5,0.9,0
5192,-72.43,-67.53,-75.51,-72.4,2.4,0.9,0
5193,-70.49,-82.53,-84.19,-80.14,2.4,1.0,0
5194,-66.91,-71.57,-65.96,-74.4,2.3,0.8,0
5195,-77.4,-100.0,-79.23,-72.36,2.3,1.0,0
5196,-73.88,-74.95,-86.15,-75.17,2.3,1.1,0
5197,-73.23,-71.29,-76.03,-68.6,2.4,1.2,0
5198,-76.94,-71.58,-100.0,-71.66,2.6,1.0,0
5199,-77.1,-100.0,-83.0,-76.87,2.5,1.1,0
5200,-68.99,-100.0,-80.26,-100.0,2.5,1.2,0
5201,-69.84,-72.11,-82.26,-73.92,2.5,1.1,0
5202,-71.65,-75.83,-100.0,-68.39,2.4,1.1,0
5203,-66.9,-80.93,-78.59,-100.0,2.4,1.1,0
5204,-63.58,-79.48,-77.94,-69.87,2.3,0.9,0
5205,-67.33,-100.0,-80.89,-100.0,2.4,1.0,0
5206,-56.85,-75.33,-82.98,-83.08,2.5,1.0,0
5207,-61.74,-67.36,-83.99,-68.71,2.5,1.1,0
5208,-75.93,-77.52,-78.95,-76.41,2.5,1.2,0
5209,-69.4,-76.42,-76.21,-69.87,2.6,1.1,0
5210,-68.06,-76.77,-80.6,-72.53,2.5,0.8,0
5211,-100.0,-79.28,-79.84,-100.0,2.4,0.8,0
5212,-74.16,-77.41,-78.14,-76.02,2.5,1.0,0
5213,-67.65,-81.09,-81.9,-71.71,2.4,1.0,0
5214,-76.89,-69.93,-81.19,-70.9,2.3,1.0,0
5215,-64.97,-86.84,-86.48,-68.73,2.3,1.1,0
5216,-76.46,-68.11,-83.7,-75.31,2.3,1.1,0
5217,-65.63,-77.2,-77.03,-67.68,2.2,1.1,0
5218,-100.0,-84.85,-76.15,-70.44,1.9,1.0,0
5219,-65.58,-100.0,-84.56,-77.66,1.7,0.8,0
5220,-100.0,-71.11,-77.88,-71.34,1.9,0.7,0
5221,-100.0,-70.14,-80.61,-82.95,2.1,0.5,0
5222,-69.33,-73.74,-79.42,-70.79,2.1,0.4,0
5223,-70.12,-100.0,-76.63,-68.99,2.1,0.4,0
5224,-70.53,-71.75,-76.76,-76.84,2.2,0.6,0
5225,-71.8,-77.91,-79.96,-75.01,2.2,0.4,0
5226,-100.0,-73.46,-77.21,-71.53,2.2,0.4,0
5227,-73.33,-100.0,-75.83,-69.56,2.2,0.5,0
5228,-71.19,-71.77,-77.47,-70.04,2.1,0.5,0
5229,-75.59,-65.12,-76.69,-75.59,2.1,0.6,0
5230,-63.01,-70.11,-74.9,-73.71,2.2,0.6,0
5231,-78.05,-74.47,-78.51,-68.78,2.3,0.6,0
5232,-76.25,-77.16,-86.22,-79.06,2.2,0.7,0
5233,-76.81,-67.58,-100.0,-71.85,2.2,0.7,0
5234,-100.0,-61.71,-73.16,-75.69,2.2,0.9,0
5235,-70.16,-70.71,-81.01,-77.15,2.4,1.0,0
5236,-72.14,-76.08,-81.6,-68.89,2.3,1.0,0
5237,-73.43,-78.85,-74.31,-81.13,2.3,1.0,0
5238,-70.29,-69.6,-79.81,-71.66,2.2,0.8,0
5239,-73.95,-68.71,-76.81,-100.0,2.0,0.6,0
5240,-70.27,-100.0,-79.01,-63.41,2.1,0.5,0
5241,-64.1,-74.96,-81.72,-77.09,2.1,0.5,0
5242,-68.53,-61.91,-77.48,-76.74,2.0,0.4,0
5243,-77.23,-68.91,-75.54,-74.78,1.9,0.1,0
5244,-76.4,-71.75,-77.86,-72.23,2.1,0.0,0
5245,-72.06,-69.71,-75.87,-78.16,2.1,0.1,0
5246,-68.64,-74.48,-78.7,-72.3,2.2,0.2,0
5247,-75.37,-74.14,-100.0,-74.14,2.1,0.1,0
5248,-67.84,-100.0,-78.79,-72.1,2.1,0.1,0
5249,-74.78,-75.76,-100.0,-67.89,2.0,0.1,0
5250,-100.0,-81.23,-72.53,-73.87,1.9,0.2,0
5251,-69.8,-75.06,-89.25,-77.25,1.9,0.2,0
5252,-75.87,-100.0,-100.0,-77.3,2.0,0.0,0
5253,-74.93,-77.67,-68.89,-74.38,1.9,0.0,0
5254,-74.31,-76.94,-71.26,-72.88,2.0,0.0,0
5255,-63.56,-100.0,-70.59,-100.0,2.1,0.0,0
5256,-69.22,-72.38,-72.53,-69.63,2.1,-0.0,0
5257,-61.87,-64.32,-80.77,-72.96,2.0,0.1,0
5258,-72.16,-65.1,-88.99,-74.51,2.0,0.3,0
5259,-70.34,-76.35,-87.36,-83.35,2.1,0.2,0
5260,-70.41,-64.45,-74.54,-78.84,2.2,0.2,0
5261,-74.51,-73.83,-75.97,-100.0,2.4,0.1,0
5262,-71.82,-75.51,-78.52,-84.1,2.4,0.1,0
5263,-76.57,-74.65,-84.55,-74.97,2.4,0.1,0
5264,-70.55,-77.83,-79.07,-100.0,2.4,0.2,0
5265,-64.64,-75.81,-82.0,-72.19,2.5,0.2,0
5266,-60.13,-100.0,-74.16,-79.25,2.6,0.2,0
5267,-62.72,-76.17,-80.71,-71.49,2.6,0.3,0
5268,-63.59,-74.43,-100.0,-76.06,2.7,0.2,0
5269,-62.63,-82.82,-82.09,-100.0,2.8,0.1,0
5270,-50.82,-79.3,-100.0,-100.0,3.1,0.1,0
5271,-69.39,-73.56,-75.54,-67.38,3.0,0.3,0
5272,-60.93,-69.98,-74.47,-100.0,2.8,0.3,0
5273,-64.22,-79.87,-100.0,-62.29,2.9,0.1,0
5274,-54.32,-67.92,-74.76,-71.51,3.0,0.1,0
5275,-100.0,-79.67,-100.0,-68.83,3.0,0.2,0
5276,-57.73,-78.53,-83.92,-100.0,3.1,0.2,0
5277,-67.89,-75.92,-82.21,-77.09,2.9,0.2,0
5278,-59.49,-78.26,-81.49,-80.04,2.8,0.2,0
5279,-60.79,-79.74,-80.11,-78.75,2.8,0.2,0
5280,-57.18,-83.08,-77.63,-66.84,2.8,0.3,0
5281,-63.67,-79.76,-86.57,-67.14,2.8,0.3,0
5282,-59.45,-69.98,-76.85,-100.0,2.9,0.3,0
5283,-77.41,-82.46,-83.11,-69.33,2.9,0.2,0
5284,-61.94,-78.55,-79.62,-80.42,3.0,0.2,0
5285,-70.77,-73.87,-77.31,-73.36,2.9,0.3,0
5286,-77.98,-83.26,-80.41,-81.04,2.9,0.4,0
5287,-71.99,-72.83,-100.0,-79.51,2.9,0.4,0
5288,-62.69,-71.86,-78.17,-74.59,3.0,0.4,0
5289,-68.98,-78.49,-81.72,-77.83,3.2,0.5,0
5290,-76.61,-83.09,-81.67,-73.75,3.1,0.5,0
5291,-55.17,-75.16,-100.0,-72.88,3.2,0.4,0
5292,-62.93,-72.21,-72.35,-77.61,3.0,0.2,0
5293,-100.0,-100.0,-68.62,-73.46,3.0,0.1,0
5294,-61.5,-76.15,-100.0,-74.98,3.0,0.1,0
5295,-61.82,-78.01,-79.45,-69.6,3.0,0.1,0
5296,-100.0,-77.07,-83.63,-75.69,2.9,0.1,0
5297,-60.35,-81.09,-80.13,-77.76,3.0,0.0,0
5298,-59.4,-75.1,-71.87,-72.16,2.9,-0.0,0
5299,-57.58,-69.41,-82.19,-100.0,2.8,0.0,0
5300,-58.48,-74.55,-81.28,-72.29,2.9,-0.0,0
5301,-54.75,-84.58,-77.48,-76.49,2.9,0.0,0
5302,-64.02,-83.92,-77.26,-69.2,3.0,-0.0,0
5303,-66.28,-69.72,-100.0,-86.32,3.0,0.1,0
5304,-63.11,-69.71,-83.22,-70.37,2.9,0.0,0
5305,-66.75,-74.75,-78.3,-74.76,3.0,0.1,0
5306,-60.68,-72.78,-72.06,-72.82,3.1,-0.0,0
5307,-47.46,-81.67,-76.87,-75.41,3.2,0.1,0
5308,-57.28,-77.67,-85.6,-70.22,3.1,0.2,0
5309,-100.0,-100.0,-80.09,-81.27,3.1,0.2,0
5310,-64.21,-78.93,-70.04,-73.27,2.9,0.2,0
5311,-68.15,-70.73,-73.57,-100.0,2.8,0.0,0
5312,-55.21,-74.58,-81.31,-73.25,2.8,0.0,0
5313,-100.0,-79.36,-79.67,-83.35,2.8,0.0,0
5314,-66.08,-67.68,-74.94,-70.11,3.0,-0.0,0
5315,-58.38,-76.13,-76.51,-75.63,3.0,-0.0,0
5316,-66.58,-70.66,-80.9,-67.31,3.0,-0.0,0
5317,-56.17,-77.87,-74.43,-73.36,3.0,-0.0,0
5318,-54.25,-78.39,-70.21,-69.98,3.2,0.1,0
5319,-100.0,-76.36,-100.0,-74.17,3.3,-0.0,0
5320,-68.17,-84.29,-100.0,-73.31,3.3,0.2,0
5321,-58.13,-69.79,-75.29,-69.97,3.3,0.2,0
5322,-59.89,-100.0,-90.37,-67.92,3.3,0.2,0
5323,-53.29,-80.18,-78.55,-72.06,3.2,0.1,0
5324,-56.41,-76.97,-82.46,-72.76,3.3,0.1,0
5325,-60.63,-76.83,-80.93,-79.01,3.1,0.0,0
5326,-58.59,-74.54,-83.16,-77.91,3.2,0.1,0
5327,-62.5,-64.96,-79.31,-74.69,3.1,0.1,0
5328,-50.14,-79.33,-84.98,-64.88,3.2,0.1,0
5329,-59.22,-76.28,-80.36,-79.6,3.2,0.2,0
5330,-50.65,-100.0,-72.75,-78.31,3.3,0.2,0
5331,-59.47,-79.18,-77.6,-74.71,3.2,0.3,0
5332,-100.0,-74.29,-87.28,-74.9,3.1,0.4,0
5333,-64.37,-100.0,-84.25,-77.7,3.2,0.5,0
5334,-74.11,-100.0,-100.0,-75.64,3.2,0.7,0
5335,-77.65,-75.65,-87.45,-71.72,3.2,0.9,0
5336,-100.0,-69.58,-72.65,-63.99,3.1,0.8,0
5337,-73.71,-76.4,-78.63,-72.25,3.0,0.7,0
5338,-70.94,-86.59,-78.47,-80.61,3.0,0.7,0
5339,-100.0,-85.95,-77.51,-77.89,2.9,0.6,0
5340,-74.68,-77.94,-83.35,-75.5,2.9,0.6,0
5341,-58.56,-77.33,-80.84,-71.34,3.0,0.5,0
