;t1;t2;t3;t4;t5;t6;x;y
53937;-73.0;-64.8;-75.2;-67.2;-75.0;-69.8;1.2;4.0
53938;-73.32;-69.76;-72.48;-66.32;-75.08;-66.84;1.4;4.2
53939;-73.32;-67.52;-72.96;-66.44;-75.52;-67.48;1.3;4.2
53940;-73.4;-69.4;-72.8;-66.4;-76.6;-68.8;1.7;4.5
53941;-70.2;-66.68;-69.04;-68.64;-71.56;-67.76;1.9;4.9
53942;-67.8;-70.12;-68.56;-67.76;-71.44;-69.84;2.0;4.6
53943;-70.36;-75.04;-73.12;-65.2;-73.44;-68.36;1.9;3.9
53944;-64.48;-72.2;-67.24;-67.84;-71.12;-70.16;2.2;4.4
53945;-72.08;-71.28;-72.52;-66.6;-76.6;-67.64;1.8;4.3
53946;-70.36;-75.04;-73.12;-65.2;-73.44;-68.36;1.9;3.9
53947;-75.56;-66.76;-74.96;-65.56;-77.44;-69.04;1.4;4.8
53948;-71.32;-68.6;-72.6;-71.04;-78.76;-67.56;1.5;5.4
53949;-73.87;-71.6;-70.92;-71.4;-81.4;-68.68;1.0;5.6
53950;-73.2;-70.36;-74.72;-71.04;-80.96;-69.52;1.2;5.6
53951;-74.2;-69.88;-72.2;-68.88;-75.0;-65.72;1.7;5.2
53952;-74.2;-64.6;-71.4;-68.4;-74.2;-66.2;1.7;5.0
53953;-75.88;-64.84;-74.4;-66.36;-76.48;-68.0;1.4;5.0
53954;-75.0;-66.92;-76.0;-67.0;-79.52;-69.28;1.2;5.2
53955;-74.16;-74.68;-68.56;-66.28;-78.48;-61.48;0.6;4.9
53956;-75.0;-66.28;-73.44;-65.52;-77.48;-67.68;1.3;4.7
53957;-75.8;-69.44;-74.6;-68.48;-78.84;-68.36;0.9;5.0
53958;-75.08;-70.52;-66.72;-70.2;-80.48;-69.12;1.0;5.4
53959;-75.36;-69.88;-68.84;-69.48;-80.0;-69.0;1.0;5.3
53960;-76.97;-72.88;-67.0;-72.44;-80.6;-67.64;0.8;5.8
53961;-78.7;-72.76;-69.44;-74.16;-78.48;-68.72;1.0;6.0
53962;-76.8;-72.04;-72.68;-74.16;-78.44;-69.88;1.2;5.9
53963;-76.0;-69.88;-71.04;-67.52;-74.72;-68.96;1.6;6.2
53964;-74.64;-67.96;-68.16;-64.0;-73.92;-69.52;1.6;6.4
53965;-76.84;-71.04;-72.0;-70.32;-75.64;-69.08;1.5;6.1
53966;-76.84;-71.04;-72.0;-70.32;-75.64;-69.08;1.5;6.1
53967;-76.32;-70.28;-70.08;-69.6;-75.76;-69.76;1.4;6.2
53968;-76.0;-74.08;-74.0;-69.84;-75.48;-66.8;1.7;5.8
53969;-77.52;-72.0;-73.44;-72.08;-76.04;-68.8;1.5;6.0
53970;-74.84;-72.52;-73.64;-72.0;-79.0;-68.76;1.3;5.7
53971;-73.0;-68.72;-70.08;-69.04;-75.96;-69.56;2.0;5.7
53972;-71.88;-68.68;-73.6;-70.36;-79.52;-68.16;1.4;5.4
53973;-76.04;-73.08;-72.96;-73.04;-78.16;-68.88;1.3;5.8
53974;-77.68;-75.24;-71.88;-74.0;-76.2;-68.12;1.4;5.9
53975;-74.6;-73.12;-72.56;-69.52;-75.8;-67.32;1.8;5.7
53976;-71.48;-76.68;-70.12;-67.44;-76.52;-65.72;1.9;5.3
53977;-72.84;-71.96;-70.96;-68.04;-75.56;-65.84;1.8;5.2
53978;-72.84;-69.32;-70.56;-67.8;-75.16;-66.08;1.8;5.1
53979;-72.84;-71.96;-70.96;-68.04;-75.56;-65.84;1.8;5.2
53980;-70.12;-73.48;-68.08;-66.12;-76.28;-66.32;2.0;5.1
53981;-70.12;-73.48;-68.08;-66.12;-76.28;-66.32;2.0;5.1
53982;-71.96;-67.08;-70.64;-67.92;-73.6;-67.76;1.8;4.8
53983;-68.6;-74.52;-68.08;-64.76;-77.72;-68.88;2.4;5.0
53984;-69.08;-70.08;-66.4;-66.72;-76.76;-69.08;2.2;5.3
53985;-69.72;-71.92;-66.52;-69.44;-74.24;-69.4;2.6;6.0
53986;-65.0;-72.24;-68.52;-69.44;-76.8;-71.24;3.0;5.6
53987;-70.36;-72.4;-71.36;-66.16;-78.36;-71.72;2.6;5.1
53988;-69.04;-66.92;-72.68;-67.04;-72.72;-72.16;2.6;4.2
53989;-66.88;-73.88;-71.56;-65.04;-76.56;-71.12;2.4;3.6
53990;-67.2;-73.8;-73.0;-62.6;-74.6;-74.2;2.2;3.5
53991;-66.88;-73.88;-71.56;-65.04;-76.56;-71.12;2.4;3.6
53992;-67.6;-75.08;-69.6;-65.12;-75.28;-76.12;2.5;3.4
53993;-66.72;-74.08;-71.0;-65.8;-76.96;-70.48;2.5;3.6
53994;-66.88;-74.2;-71.88;-64.12;-75.4;-72.92;2.4;3.5
53995;-67.04;-73.68;-72.12;-64.28;-76.16;-71.76;2.3;3.6
53996;-68.6;-74.96;-73.4;-65.64;-73.56;-74.24;2.3;3.3
53997;-73.68;-73.88;-76.44;-61.72;-73.56;-73.4;2.1;2.7
53998;-75.96;-75.56;-75.52;-65.76;-74.68;-72.8;1.7;2.8
53999;-70.84;-75.92;-74.24;-68.56;-71.68;-73.2;2.0;3.4
54000;-67.2;-72.84;-72.04;-65.36;-78.08;-68.8;2.2;3.8
54001;-67.04;-73.04;-71.48;-66.12;-78.48;-68.16;2.3;3.8
54002;-69.52;-73.72;-71.96;-66.96;-77.36;-65.76;2.0;4.0
54003;-73.32;-76.08;-72.56;-66.4;-72.88;-67.88;1.7;3.9
54004;-73.8;-66.0;-70.8;-65.6;-77.4;-65.6;1.2;4.5
54005;-73.0;-73.44;-71.04;-67.84;-76.92;-63.56;0.8;4.4
54006;-73.0;-75.6;-70.0;-68.0;-77.4;-62.0;0.7;4.5
54007;-73.32;-65.28;-73.44;-66.56;-75.96;-68.12;1.2;4.2
54008;-73.08;-74.68;-72.8;-66.56;-73.56;-67.04;1.7;4.1
54009;-73.16;-71.76;-72.88;-66.52;-74.16;-67.04;1.5;4.1
54010;-73.64;-72.48;-70.24;-65.56;-75.6;-64.52;1.5;4.4
54011;-73.32;-70.72;-72.8;-66.44;-75.84;-68.36;1.7;4.4
54012;-69.6;-72.4;-71.96;-66.92;-78.12;-66.2;2.0;4.1
54013;-72.08;-71.28;-72.52;-66.6;-76.6;-67.64;1.8;4.3
54014;-70.68;-74.48;-72.24;-66.84;-75.84;-66.04;1.9;4.0
54015;-81.8;-78.6;-74.96;-67.28;-75.8;-69.2;1.3;3.4
54016;-79.68;-75.16;-78.44;-64.04;-76.76;-73.8;1.3;2.9
54017;-78.72;-76.72;-76.52;-63.2;-73.64;-72.0;1.3;2.6
54018;-75.08;-80.52;-80.48;-65.32;-72.2;-69.0;1.1;2.4
54019;-75.16;-77.0;-71.6;-59.08;-73.64;-73.08;1.1;1.8
54020;-75.08;-77.24;-75.44;-59.48;-72.52;-72.92;0.9;1.6
54021;-74.08;-74.44;-77.6;-68.08;-74.64;-74.08;1.5;1.8
54022;-71.6;-72.92;-75.64;-69.0;-75.04;-72.44;1.8;2.2
54023;-73.52;-75.16;-73.28;-68.76;-75.04;-71.16;1.6;2.2
54024;-76.8;-76.28;-76.36;-64.44;-73.6;-72.2;1.4;2.5
54025;-76.68;-75.84;-77.04;-64.72;-76.08;-67.48;0.9;3.0
54026;-79.28;-75.04;-75.76;-66.0;-74.16;-69.52;1.0;3.3
54027;-80.44;-78.52;-74.36;-67.0;-77.96;-63.92;0.9;3.8
54028;-81.8;-78.6;-74.96;-67.28;-75.8;-69.2;1.3;3.4
54029;-81.28;-76.12;-77.96;-62.52;-75.76;-73.0;1.2;2.9
54030;-78.6;-77.0;-74.0;-63.6;-73.4;-71.6;1.7;3.0
54031;-72.52;-76.2;-76.88;-68.08;-71.32;-72.24;2.1;3.0
54032;-79.8;-76.44;-75.84;-63.28;-74.76;-72.4;1.5;3.0
54033;-75.56;-76.6;-75.44;-65.84;-72.36;-71.92;1.9;3.0
54034;-81.8;-78.6;-74.96;-67.28;-75.8;-69.2;1.3;3.4
54035;-79.2;-76.72;-74.92;-63.44;-74.08;-72.0;1.6;3.0
54036;-81.0;-75.88;-77.68;-62.96;-76.12;-73.2;1.3;3.0
54037;-73.24;-75.88;-73.88;-65.76;-73.24;-60.08;0.5;3.3
54038;-74.88;-74.84;-72.48;-68.8;-74.4;-61.28;0.4;3.7
54039;-74.44;-75.12;-72.64;-67.0;-73.6;-60.04;0.3;3.6
54040;-74.64;-75.0;-72.68;-67.8;-73.44;-60.96;0.4;3.6
54041;-74.56;-75.4;-75.76;-65.36;-76.4;-63.6;0.4;3.1
54042;-74.68;-75.28;-75.12;-65.2;-75.84;-62.68;0.3;3.2
54043;-76.0;-74.8;-77.0;-64.8;-79.0;-66.2;0.2;3.0
54044;-74.96;-75.28;-76.6;-65.28;-77.64;-65.08;0.4;3.0
54045;-73.64;-75.76;-74.72;-65.68;-74.48;-61.56;0.5;3.2
54046;-74.56;-75.4;-75.76;-65.36;-76.4;-63.6;0.4;3.1
54047;-74.96;-75.28;-76.6;-65.28;-77.64;-65.08;0.4;3.0
54048;-75.6;-74.92;-76.16;-64.88;-77.76;-64.72;0.2;3.1
54049;-76.42;-77.0;-79.84;-64.52;-75.08;-66.88;0.3;2.6
54050;-75.82;-76.36;-78.08;-64.6;-77.08;-66.72;0.3;2.8
54051;-78.56;-74.76;-74.32;-63.52;-73.12;-66.16;1.1;2.9
54052;-77.28;-75.32;-74.84;-64.04;-73.68;-65.72;1.0;2.9
54053;-82.0;-76.96;-77.24;-64.96;-76.64;-71.6;1.2;3.2
54054;-80.6;-75.2;-76.88;-64.72;-75.12;-71.56;1.1;3.2
54055;-78.6;-75.76;-74.72;-63.12;-72.88;-67.16;1.1;2.8
54056;-80.0;-77.12;-75.16;-64.36;-74.68;-71.4;1.5;3.1
54057;-79.08;-75.64;-74.48;-67.48;-75.48;-69.72;1.3;3.6
54058;-80.8;-77.52;-75.4;-65.28;-75.28;-70.8;1.4;3.2
54059;-80.6;-75.2;-76.88;-64.72;-75.12;-71.56;1.1;3.2
54060;-75.04;-75.92;-76.52;-65.36;-75.84;-65.44;0.8;3.0
54061;-74.88;-80.44;-77.48;-63.48;-73.84;-68.84;0.8;2.5
54062;-78.24;-77.88;-76.12;-61.72;-71.44;-71.4;1.2;2.3
54063;-75.24;-77.32;-76.32;-61.64;-71.72;-72.68;1.1;2.0
54064;-77.36;-77.72;-76.48;-61.88;-71.36;-71.8;1.2;2.2
54065;-76.32;-76.6;-74.52;-65.16;-73.28;-71.08;1.4;2.3
54066;-71.28;-73.88;-75.04;-70.08;-76.12;-72.92;1.7;2.2
54067;-72.24;-71.0;-76.84;-66.84;-72.88;-71.48;2.0;2.2
54068;-72.72;-70.68;-78.68;-66.12;-73.2;-72.6;2.0;2.4
54069;-76.32;-75.32;-74.92;-59.56;-72.28;-72.2;2.1;2.9
54070;-71.0;-75.84;-78.04;-67.64;-71.12;-73.12;2.3;2.9
54071;-69.88;-76.4;-72.36;-69.08;-73.0;-75.04;2.5;3.1
54072;-67.4;-73.72;-71.56;-66.4;-76.52;-71.56;2.8;3.4
54073;-71.04;-76.44;-78.4;-67.4;-70.72;-73.4;2.4;2.9
54074;-75.48;-75.08;-75.6;-63.2;-73.8;-72.8;1.9;2.8
54075;-75.4;-76.52;-72.08;-65.2;-73.24;-72.72;1.7;3.4
54076;-77.28;-76.28;-74.76;-64.68;-74.04;-72.2;1.7;2.9
54077;-74.16;-74.36;-76.36;-64.28;-74.44;-73.4;1.9;2.7
54078;-77.04;-76.04;-74.8;-63.4;-73.6;-72.2;1.8;2.9
54079;-75.72;-75.32;-75.56;-64.48;-74.24;-72.8;1.8;2.8
54080;-76.8;-76.28;-76.36;-64.44;-73.6;-72.2;1.4;2.5
54081;-75.24;-77.32;-76.32;-61.64;-71.72;-72.68;1.1;2.0
54082;-75.92;-77.24;-74.64;-59.8;-72.32;-72.92;1.2;1.6
54083;-77.28;-77.24;-75.32;-63.44;-72.36;-71.24;1.3;2.3
54084;-72.72;-75.48;-74.8;-67.36;-73.96;-72.12;1.5;2.0
54085;-74.56;-72.8;-79.24;-68.32;-78.72;-75.6;1.6;2.8
54086;-78.08;-74.2;-78.92;-65.56;-77.76;-74.6;1.4;2.9
54087;-80.0;-78.2;-75.4;-61.4;-71.6;-70.6;1.2;2.5
54088;-74.76;-77.44;-76.28;-64.68;-74.56;-65.84;0.8;2.8
54089;-75.84;-74.28;-78.12;-66.52;-76.68;-74.2;1.5;2.7
54090;-76.08;-77.88;-76.16;-63.76;-73.76;-67.28;0.9;2.7
54091;-78.2;-75.4;-73.12;-59.72;-71.4;-72.04;0.7;2.4
54092;-75.3;-77.2;-81.24;-64.44;-75.2;-67.08;0.2;2.3
54093;-72.28;-76.44;-77.36;-62.2;-74.56;-71.48;0.7;1.8
54094;-74.04;-79.48;-76.8;-62.72;-73.64;-70.16;0.8;2.3
54095;-76.12;-78.88;-76.56;-63.36;-73.52;-68.28;0.9;2.6
54096;-76.12;-78.88;-76.56;-63.36;-73.52;-68.28;0.9;2.6
54097;-74.04;-79.48;-76.8;-62.72;-73.64;-70.16;0.8;2.3
54098;-72.56;-76.96;-78.2;-62.28;-74.68;-70.92;0.6;1.8
54099;-74.08;-77.4;-75.52;-59.4;-75.96;-76.08;0.7;1.2
54100;-79.44;-73.72;-78.72;-56.56;-72.88;-71.04;0.4;0.7
54101;-77.36;-72.72;-77.32;-60.08;-70.64;-71.6;0.6;0.8
54102;-81.64;-76.72;-79.28;-54.96;-76.36;-71.68;0.3;0.3
54103;-81.64;-76.72;-79.28;-54.96;-76.36;-71.68;0.3;0.3
54104;-81.2;-75.08;-78.48;-54.48;-75.44;-70.88;0.4;0.5
54105;-80.67;-77.92;-77.48;-56.96;-77.4;-70.44;0.4;0.4
54106;-81.2;-75.08;-78.48;-54.48;-75.44;-70.88;0.4;0.5
54107;-79.12;-74.08;-77.08;-58.0;-73.2;-71.44;0.6;0.6
54108;-81.8;-75.24;-79.24;-53.24;-75.92;-70.64;0.3;0.5
54109;-82.4;-75.4;-80.0;-52.0;-76.4;-70.4;0.2;0.5
54110;-80.32;-74.4;-78.6;-55.52;-74.16;-70.96;0.4;0.6
54111;-78.28;-72.52;-79.72;-57.4;-70.8;-70.96;0.3;0.9
54112;-82.47;-75.44;-80.36;-52.32;-76.04;-71.24;0.2;0.4
54113;-81.57;-76.68;-78.92;-54.64;-76.72;-70.84;0.3;0.4
54114;-80.04;-73.88;-79.48;-55.32;-73.36;-70.8;0.3;0.7
54115;-78.24;-73.4;-77.2;-59.04;-71.92;-71.52;0.6;0.7
54116;-78.89;-75.92;-76.16;-59.76;-74.52;-72.52;0.8;0.3
54117;-78.04;-81.68;-73.52;-64.24;-79.08;-70.08;0.7;0.3
54118;-76.7;-73.12;-77.64;-59.8;-73.24;-74.32;1.3;-0.0
54119;-70.92;-71.76;-78.48;-61.56;-74.2;-73.76;1.4;0.4
54120;-73.16;-72.0;-78.08;-61.08;-74.04;-73.6;1.4;0.2
54121;-74.64;-73.64;-78.2;-59.72;-72.84;-75.44;1.2;0.3
54122;-74.64;-73.64;-78.2;-59.72;-72.84;-75.44;1.2;0.3
54123;-74.64;-73.64;-78.2;-59.72;-72.84;-75.44;1.2;0.3
54124;-78.89;-75.92;-76.16;-59.76;-74.52;-72.52;0.8;0.3
54125;-78.79;-72.8;-77.36;-57.28;-72.36;-73.56;1.0;0.3
54126;-76.6;-74.12;-77.16;-59.0;-73.6;-73.2;0.9;0.5
54127;-75.2;-73.88;-77.64;-59.4;-73.4;-74.0;1.0;0.5
54128;-75.28;-77.32;-76.52;-59.56;-72.12;-72.88;0.9;1.5
54129;-76.56;-78.4;-82.04;-59.6;-71.92;-70.16;0.2;1.4
54130;-76.92;-76.8;-81.68;-59.0;-71.44;-70.32;0.2;1.3
54131;-75.64;-77.68;-79.36;-59.4;-73.44;-72.56;0.4;1.3
54132;-81.64;-76.72;-79.28;-54.96;-76.36;-71.68;0.3;0.3
54133;-81.71;-76.76;-79.64;-55.28;-76.0;-72.52;0.3;0.2
54134;-81.71;-76.76;-79.64;-55.28;-76.0;-72.52;0.3;0.2
54135;-79.4;-74.6;-76.2;-58.2;-74.0;-71.6;0.7;0.5
54136;-81.71;-76.76;-79.64;-55.28;-76.0;-72.52;0.3;0.2
54137;-81.64;-76.72;-79.28;-54.96;-76.36;-71.68;0.3;0.3
54138;-81.71;-76.76;-79.64;-55.28;-76.0;-72.52;0.3;0.2
54139;-81.85;-76.84;-80.36;-55.92;-75.28;-74.2;0.3;0.0
54140;-81.78;-76.8;-80.0;-55.6;-75.64;-73.36;0.3;0.1
54141;-81.85;-76.84;-80.36;-55.92;-75.28;-74.2;0.3;-0.0
54142;-81.78;-76.8;-80.0;-55.6;-75.64;-73.36;0.3;0.1
54143;-79.08;-80.52;-75.68;-62.56;-77.68;-72.16;0.6;0.1
54144;-75.2;-73.88;-77.64;-59.4;-73.4;-74.0;1.0;0.5
54145;-79.12;-74.48;-76.48;-58.36;-73.72;-72.32;0.8;0.4
54146;-78.0;-74.36;-76.68;-58.6;-73.8;-72.4;0.8;0.5
54147;-78.2;-80.24;-75.2;-63.96;-76.92;-73.12;0.8;0.0
54148;-74.46;-72.88;-78.04;-60.28;-73.4;-74.48;1.3;0.2
54149;-72.72;-74.68;-77.96;-65.32;-75.88;-77.04;1.6;0.5
54150;-72.74;-75.2;-78.32;-65.4;-75.52;-77.4;1.6;0.6
54151;-73.72;-73.32;-78.12;-66.64;-76.52;-75.48;1.8;0.2
54152;-75.36;-72.28;-73.32;-66.76;-69.4;-75.0;2.1;0.5
54153;-73.4;-76.32;-80.16;-61.56;-72.16;-76.72;1.3;1.0
54154;-72.96;-78.2;-82.0;-61.4;-69.4;-74.32;1.1;1.4
54155;-73.4;-76.32;-80.16;-61.56;-72.16;-76.72;1.3;1.0
54156;-77.0;-77.6;-79.2;-65.4;-76.0;-74.0;1.7;1.0
54157;-77.0;-77.6;-79.2;-65.4;-76.0;-74.0;1.7;1.0
54158;-73.2;-72.4;-76.8;-71.0;-77.4;-75.2;1.7;1.5
54159;-76.76;-76.0;-78.0;-67.68;-75.8;-74.32;1.8;1.1
54160;-74.28;-74.84;-76.96;-66.4;-74.68;-76.12;1.8;0.6
54161;-72.8;-76.76;-79.4;-65.64;-74.44;-78.48;1.6;0.9
54162;-76.24;-76.56;-78.72;-66.52;-76.28;-74.24;1.7;1.1
54163;-76.4;-77.36;-76.08;-61.68;-73.96;-73.4;1.4;1.3
54164;-74.6;-76.72;-76.56;-59.76;-72.04;-74.76;1.2;1.3
54165;-74.16;-73.2;-76.96;-69.0;-73.56;-74.64;1.9;1.5
54166;-74.64;-73.6;-77.04;-68.0;-71.64;-74.36;2.0;1.5
54167;-72.32;-72.04;-77.32;-67.4;-67.68;-72.92;2.4;1.6
54168;-74.92;-73.6;-77.04;-67.96;-70.04;-74.04;2.3;1.3
54169;-77.52;-77.04;-78.48;-66.56;-75.52;-74.08;1.8;1.0
54170;-74.72;-74.48;-77.76;-68.76;-76.84;-74.72;1.7;1.3
54171;-76.4;-77.36;-76.08;-61.68;-73.96;-73.4;1.4;1.3
54172;-73.9;-76.48;-77.84;-60.04;-71.76;-75.64;1.2;1.2
54173;-72.44;-74.44;-79.32;-60.36;-72.28;-76.32;1.2;0.7
54174;-70.12;-73.32;-77.0;-59.8;-74.0;-78.64;1.1;0.9
54175;-72.56;-75.8;-79.88;-61.8;-72.28;-77.4;1.3;0.9
54176;-76.8;-76.4;-77.8;-65.68;-74.32;-74.08;1.8;0.9
54177;-72.62;-75.6;-79.36;-63.0;-73.36;-77.4;1.4;0.8
54178;-74.16;-73.96;-76.32;-67.96;-71.32;-73.68;2.0;1.6
54179;-77.04;-73.84;-76.08;-71.12;-75.12;-74.72;2.0;1.2
54180;-76.16;-77.08;-78.92;-65.64;-76.12;-74.68;1.7;0.9
54181;-72.8;-76.76;-79.4;-65.64;-74.44;-78.48;1.6;0.9
54182;-73.42;-77.84;-80.88;-60.92;-70.16;-74.12;1.0;1.4
54183;-72.72;-76.44;-79.56;-64.36;-73.72;-78.12;1.5;0.9
54184;-72.8;-76.76;-79.4;-65.64;-74.44;-78.48;1.6;0.9
54185;-75.94;-77.04;-78.44;-70.28;-77.24;-80.16;1.9;0.4
54186;-76.0;-71.6;-72.2;-66.8;-67.6;-74.4;2.2;0.5
54187;-76.0;-71.6;-72.2;-66.8;-67.6;-74.4;2.2;0.5
54188;-76.16;-74.64;-77.96;-71.6;-73.36;-76.64;2.6;0.9
54189;-72.44;-71.16;-78.4;-69.52;-67.12;-77.2;2.9;0.7
54190;-72.44;-71.16;-78.4;-69.52;-67.12;-77.2;2.9;0.7
54191;-69.48;-70.28;-78.0;-71.12;-71.24;-75.24;2.8;1.1
54192;-68.36;-70.2;-78.0;-70.44;-71.8;-74.28;2.7;1.1
54193;-77.04;-73.32;-73.88;-66.28;-69.16;-73.64;2.1;0.7
54194;-75.76;-74.68;-76.12;-66.2;-72.76;-74.84;1.9;0.7
54195;-77.28;-75.44;-77.28;-68.84;-75.32;-74.4;1.9;1.1
54196;-71.84;-72.56;-77.84;-66.8;-68.8;-73.92;2.4;1.4
54197;-74.28;-73.72;-77.36;-66.76;-67.48;-73.8;2.3;1.5
54198;-74.64;-73.6;-77.04;-68.0;-71.64;-74.36;2.0;1.5
54199;-74.12;-73.52;-77.36;-66.92;-68.88;-73.92;2.3;1.4
54200;-75.0;-72.32;-75.84;-72.2;-76.16;-75.12;1.9;1.4
54201;-75.76;-73.36;-76.32;-71.08;-75.88;-74.88;1.9;1.3
54202;-72.56;-70.04;-77.44;-65.76;-71.8;-71.0;2.1;2.2
54203;-72.4;-71.64;-78.08;-67.2;-74.28;-73.08;1.9;2.4
54204;-73.2;-73.32;-78.08;-68.6;-70.96;-73.16;2.4;2.1
54205;-76.8;-75.8;-74.84;-62.12;-73.16;-72.2;1.9;2.9
54206;-72.08;-72.6;-77.48;-68.28;-75.36;-73.56;1.8;2.4
54207;-72.32;-70.2;-76.52;-66.12;-71.64;-70.44;2.1;2.1
54208;-74.72;-74.48;-77.76;-68.76;-76.84;-74.72;1.7;1.3
54209;-74.08;-74.44;-77.6;-68.08;-74.64;-74.08;1.5;1.8
54210;-74.16;-73.2;-76.96;-69.0;-73.56;-74.64;1.9;1.5
54211;-73.2;-72.4;-76.8;-71.0;-77.4;-75.2;1.7;1.5
54212;-71.76;-73.48;-74.64;-70.88;-76.44;-73.16;1.7;1.8
54213;-72.8;-69.88;-78.36;-65.4;-71.96;-71.56;2.1;2.3
54214;-74.16;-74.72;-75.68;-66.92;-69.08;-72.72;2.1;1.7
54215;-75.0;-72.32;-75.84;-72.2;-76.16;-75.12;1.9;1.4
54216;-71.36;-73.08;-74.72;-69.36;-74.88;-71.88;1.8;2.1
54217;-71.28;-72.68;-77.92;-65.16;-75.28;-74.6;2.0;2.5
54218;-75.72;-75.32;-75.56;-64.48;-74.24;-72.8;1.8;2.8
54219;-75.24;-74.84;-75.64;-61.92;-73.36;-72.8;2.0;2.8
54220;-73.92;-74.12;-76.4;-63.0;-74.0;-73.4;2.0;2.7
54221;-70.0;-76.12;-73.8;-68.68;-72.52;-74.28;2.4;3.1
54222;-67.6;-75.08;-69.6;-65.12;-75.28;-76.12;2.5;3.4
54223;-66.72;-63.6;-72.52;-68.56;-73.88;-72.84;3.1;3.7
54224;-70.0;-76.12;-73.8;-68.68;-72.52;-74.28;2.4;3.1
54225;-67.2;-73.8;-73.0;-62.6;-74.6;-74.2;2.2;3.5
54226;-67.04;-73.04;-71.48;-66.12;-78.48;-68.16;2.3;3.8
54227;-66.72;-73.12;-70.04;-68.56;-80.44;-65.08;2.5;3.9
54228;-66.56;-73.64;-69.8;-68.4;-79.68;-66.24;2.6;3.8
54229;-70.4;-66.92;-74.76;-66.72;-77.36;-69.68;2.6;4.0
54230;-69.04;-61.8;-74.64;-68.12;-74.56;-72.28;3.0;3.9
54231;-68.8;-64.88;-74.92;-68.6;-74.4;-71.56;3.0;4.6
54232;-68.8;-64.88;-74.92;-68.6;-74.4;-71.56;3.0;4.6
54233;-69.12;-62.92;-75.6;-68.8;-73.68;-72.96;3.1;4.6
54234;-69.44;-63.68;-74.6;-67.6;-75.24;-71.8;2.9;3.9
54235;-68.8;-68.12;-73.04;-68.12;-76.56;-68.52;2.8;4.3
54236;-68.48;-65.52;-73.52;-67.56;-75.24;-71.84;2.9;3.8
54237;-68.48;-65.52;-73.52;-67.56;-75.24;-71.84;2.9;3.8
54238;-70.4;-66.36;-74.08;-67.32;-76.8;-70.36;2.8;4.1
54239;-66.88;-72.92;-70.6;-67.8;-80.04;-65.72;2.4;3.9
54240;-67.96;-74.24;-73.92;-63.92;-73.84;-73.84;2.2;3.4
54241;-78.6;-77.0;-74.0;-63.6;-73.4;-71.6;1.7;3.0
54242;-77.0;-76.76;-73.04;-64.4;-73.32;-72.16;1.7;3.2
54243;-79.6;-78.08;-73.56;-65.6;-73.92;-70.0;1.6;3.2
54244;-80.28;-75.44;-77.48;-64.08;-75.84;-71.56;1.1;3.1
54245;-77.28;-75.32;-74.84;-64.04;-73.68;-65.72;1.0;2.9
54246;-73.0;-80.36;-76.24;-64.08;-76.4;-68.24;0.7;2.7
54247;-76.42;-77.0;-79.84;-64.52;-75.08;-66.88;0.3;2.6
54248;-73.82;-77.44;-77.8;-62.36;-75.12;-69.64;0.4;2.1
54249;-72.28;-77.68;-79.6;-63.24;-75.84;-69.36;0.4;1.9
54250;-76.02;-76.64;-77.96;-62.52;-73.92;-69.16;0.4;2.3
54251;-74.56;-78.52;-77.6;-64.32;-76.24;-67.52;0.5;2.7
54252;-74.26;-78.2;-76.72;-64.36;-77.24;-67.44;0.5;2.8
54253;-75.36;-75.68;-75.92;-66.0;-75.12;-65.44;0.8;3.1
54254;-74.48;-75.08;-72.4;-67.2;-74.72;-59.44;0.2;3.7
54255;-74.68;-74.96;-72.44;-68.0;-74.56;-60.36;0.3;3.7
54256;-75.28;-74.6;-72.56;-70.4;-74.08;-63.12;0.6;3.7
54257;-73.4;-76.0;-76.0;-66.0;-75.6;-63.4;0.7;3.0
54258;-73.0;-76.12;-75.16;-66.08;-74.36;-61.92;0.7;3.1
54259;-75.52;-76.04;-77.2;-64.64;-78.08;-66.64;0.3;2.9
54260;-75.48;-75.04;-76.8;-65.04;-78.32;-65.64;0.3;3.0
54261;-76.6;-75.44;-78.76;-64.72;-77.0;-66.36;0.2;2.8
54262;-76.42;-77.0;-79.84;-64.52;-75.08;-66.88;0.3;2.6
54263;-76.12;-76.68;-78.96;-64.56;-76.08;-66.8;0.3;2.7
54264;-75.82;-76.36;-78.08;-64.6;-77.08;-66.72;0.3;2.8
54265;-72.7;-80.04;-75.36;-64.12;-77.4;-68.16;0.7;2.8
54266;-75.28;-76.76;-76.24;-61.48;-73.88;-70.44;0.5;2.2
54267;-73.46;-77.72;-79.44;-63.32;-75.76;-68.6;0.3;2.1
54268;-73.46;-77.72;-79.44;-63.32;-75.76;-68.6;0.3;2.1
54269;-74.56;-77.32;-79.52;-63.4;-75.16;-68.36;0.3;2.2
54270;-76.12;-76.68;-78.96;-64.56;-76.08;-66.8;0.3;2.7
54271;-73.6;-81.0;-78.0;-64.0;-74.4;-68.4;0.7;2.5
54272;-73.78;-79.44;-76.92;-64.2;-76.32;-67.88;0.6;2.7
54273;-76.42;-77.0;-79.84;-64.52;-75.08;-66.88;0.3;2.6
54274;-76.76;-76.52;-79.68;-63.56;-73.96;-67.88;0.3;2.4
54275;-74.86;-78.84;-78.48;-64.28;-75.24;-67.6;0.5;2.6
54276;-73.6;-81.0;-78.0;-64.0;-74.4;-68.4;0.7;2.5
