;t1;t2;t3;t4;t5;t6;x;y;o
5466;-68.12;-83.61;-80.66;-77.59;-85.92;-75.16;2.6;4.3;0.0
5467;-74.43;-79.36;-89.43;-75.69;-74.0;-81.23;2.8;4.3;0.0
5468;-100.0;-79.16;-75.06;-69.99;-89.53;-74.22;2.7;4.2;0.0
5469;-64.26;-73.95;-77.53;-74.4;-100.0;-77.41;2.6;4.1;0.0
5470;-76.8;-71.69;-73.63;-68.97;-100.0;-76.47;2.6;3.9;0.0
5471;-74.98;-75.85;-77.94;-71.44;-71.19;-77.89;2.7;3.8;0.0
5472;-70.89;-78.83;-100.0;-76.21;-73.18;-77.1;2.8;3.7;0.0
5473;-81.78;-79.61;-100.0;-69.78;-76.0;-83.27;2.7;3.5;0.0
5474;-68.54;-71.88;-78.01;-63.45;-80.93;-63.87;2.9;3.4;0.0
5475;-75.35;-78.74;-79.92;-75.93;-81.3;-75.06;2.9;3.4;0.0
5476;-79.61;-77.58;-72.93;-63.12;-69.07;-73.4;2.8;3.4;0.0
5477;-69.31;-74.76;-78.29;-75.99;-81.0;-63.27;2.7;3.4;0.0
5478;-68.72;-80.09;-73.52;-100.0;-85.97;-76.71;2.5;3.4;0.0
5479;-100.0;-83.85;-72.63;-71.92;-81.61;-73.47;2.6;3.4;0.0
5480;-73.54;-76.14;-76.68;-66.15;-82.03;-82.46;2.4;3.5;0.0
5481;-100.0;-79.72;-69.79;-100.0;-78.76;-74.53;2.5;3.6;0.0
5482;-75.99;-80.73;-77.48;-60.45;-91.13;-78.63;2.5;3.5;0.0
5483;-77.97;-79.86;-79.94;-66.82;-80.77;-76.84;2.5;3.4;0.0
5484;-80.45;-63.35;-81.46;-67.41;-82.24;-78.49;2.6;3.5;0.0
5485;-71.44;-76.37;-71.55;-68.95;-73.32;-66.93;2.5;3.4;0.0
5486;-71.16;-75.72;-76.4;-80.6;-75.28;-77.53;2.4;3.4;0.0
5487;-70.87;-81.96;-72.58;-78.46;-100.0;-74.11;2.4;3.5;0.0
5488;-100.0;-85.41;-80.92;-100.0;-82.82;-75.72;2.6;3.5;0.0
5489;-100.0;-73.53;-78.35;-71.49;-82.7;-76.96;2.7;3.6;0.0
5490;-85.61;-80.28;-76.01;-72.92;-83.27;-80.69;2.7;3.6;0.0
5491;-68.13;-79.73;-80.75;-66.2;-68.9;-74.63;2.7;3.6;0.0
5492;-74.87;-83.64;-76.53;-77.01;-77.34;-84.22;2.9;3.6;0.0
5493;-77.43;-84.06;-77.04;-63.56;-81.85;-82.11;2.8;3.6;0.0
5494;-71.58;-72.71;-100.0;-58.03;-82.61;-65.95;2.7;3.7;0.0
5495;-75.84;-74.95;-80.54;-71.01;-78.42;-76.53;2.6;3.8;0.0
5496;-76.58;-80.43;-72.99;-100.0;-65.33;-77.56;2.8;3.9;0.0
5497;-68.66;-74.33;-76.34;-72.96;-85.84;-78.52;2.8;3.9;0.0
5498;-71.73;-77.83;-75.67;-72.31;-86.79;-83.29;2.8;3.9;0.0
5499;-70.81;-71.42;-100.0;-78.94;-100.0;-100.0;2.9;3.9;0.0
5500;-72.5;-100.0;-87.13;-100.0;-77.71;-76.48;3.0;4.0;0.0
5501;-73.37;-81.34;-75.15;-100.0;-84.37;-68.31;3.1;3.7;0.0
5502;-76.6;-76.52;-77.09;-65.99;-82.21;-69.26;3.0;3.7;0.0
5503;-100.0;-76.86;-75.78;-77.77;-78.3;-75.31;2.9;3.7;0.0
5504;-72.96;-76.36;-71.8;-68.79;-71.97;-69.52;2.9;3.8;0.0
5505;-70.61;-74.64;-73.35;-66.18;-78.07;-82.17;3.0;3.8;0.0
5506;-100.0;-100.0;-76.56;-78.36;-100.0;-65.84;3.1;3.9;0.0
5507;-80.51;-74.87;-79.37;-69.25;-81.64;-76.62;3.1;3.8;0.0
5508;-84.18;-100.0;-67.9;-70.91;-80.62;-82.51;3.1;3.6;0.0
5509;-74.95;-74.38;-77.51;-66.02;-80.35;-71.74;3.2;3.7;0.0
5510;-75.05;-80.05;-74.43;-66.46;-79.3;-77.89;3.2;3.7;0.0
5511;-72.86;-78.19;-100.0;-100.0;-75.95;-72.96;3.3;3.6;0.0
5512;-78.18;-74.53;-68.22;-75.79;-87.14;-81.18;3.3;3.5;0.0
5513;-78.03;-85.19;-69.05;-75.66;-74.12;-74.91;3.3;3.4;0.0
5514;-69.5;-79.47;-77.31;-73.26;-79.5;-72.6;3.2;3.2;0.0
5515;-77.49;-79.6;-78.39;-72.9;-80.36;-74.63;3.3;3.0;0.0
5516;-74.01;-82.16;-68.47;-67.19;-100.0;-76.14;3.2;2.9;0.0
5517;-76.57;-83.62;-71.62;-74.72;-76.68;-78.53;3.0;2.7;0.0
5518;-100.0;-84.74;-70.58;-76.87;-83.63;-66.39;3.2;2.8;0.0
5519;-76.47;-86.4;-81.07;-75.96;-83.32;-73.32;3.0;2.6;0.0
5520;-75.26;-74.79;-71.68;-72.41;-70.85;-71.18;3.1;2.5;0.0
5521;-80.34;-81.2;-64.76;-67.31;-68.09;-73.75;3.1;2.6;0.0
5522;-71.42;-77.2;-77.97;-69.33;-72.74;-76.14;3.2;2.5;0.0
5523;-83.17;-74.34;-78.25;-68.33;-75.24;-81.72;3.2;2.6;0.0
5524;-71.15;-88.67;-80.82;-75.87;-75.02;-73.88;3.2;2.5;0.0
5525;-100.0;-100.0;-81.42;-71.29;-100.0;-79.17;3.2;2.3;0.0
5526;-70.29;-83.32;-78.66;-72.26;-75.32;-73.72;3.1;2.3;0.0
5527;-73.56;-80.38;-71.06;-79.49;-66.4;-78.56;3.1;2.2;0.0
5528;-70.34;-80.16;-80.69;-76.21;-75.81;-85.02;3.0;2.4;0.0
5529;-76.02;-83.26;-75.5;-69.46;-69.22;-67.94;2.8;2.3;0.0
5530;-100.0;-82.09;-63.75;-59.44;-67.27;-79.17;2.7;2.3;0.0
5531;-100.0;-80.65;-70.6;-69.71;-71.3;-72.75;2.6;2.2;0.0
5532;-79.22;-81.94;-74.82;-76.1;-72.85;-78.4;2.6;2.3;0.0
5533;-82.27;-87.45;-72.18;-67.09;-73.97;-62.83;2.6;2.4;0.0
5534;-75.38;-73.69;-74.69;-84.07;-69.55;-71.44;2.7;2.3;0.0
5535;-62.04;-79.55;-73.14;-74.12;-100.0;-67.72;2.7;2.2;0.0
5536;-100.0;-72.38;-62.05;-76.53;-77.34;-64.26;2.6;2.0;0.0
5537;-78.32;-76.49;-78.19;-68.18;-75.9;-74.6;2.7;2.1;0.0
5538;-73.67;-80.09;-77.08;-74.76;-68.89;-63.69;2.7;2.0;0.0
5539;-66.43;-88.89;-78.03;-73.62;-71.1;-66.57;2.7;1.9;0.0
5540;-65.41;-84.48;-69.32;-72.97;-81.9;-76.8;2.7;1.9;0.0
5541;-68.66;-86.02;-67.84;-70.65;-76.28;-100.0;2.6;1.8;0.0
5542;-70.7;-100.0;-73.0;-64.38;-67.47;-69.47;2.5;1.7;0.0
5543;-75.33;-74.11;-68.76;-74.11;-75.06;-62.59;2.5;1.7;0.0
5544;-75.8;-79.29;-80.67;-80.86;-68.09;-100.0;2.5;1.9;0.0
5545;-75.62;-100.0;-82.85;-67.26;-69.78;-66.85;2.2;2.0;0.0
5546;-79.46;-75.49;-78.11;-75.35;-74.45;-70.67;2.3;2.0;0.0
5547;-76.77;-86.59;-71.25;-66.55;-69.84;-69.28;2.3;1.9;0.0
5548;-70.98;-80.84;-84.38;-65.55;-75.35;-72.56;2.4;1.8;0.0
5549;-80.75;-81.23;-80.42;-74.18;-75.45;-69.97;2.4;1.8;0.0
5550;-70.27;-88.16;-100.0;-79.73;-76.54;-66.17;2.5;1.8;0.0
5551;-71.65;-77.22;-81.47;-65.54;-81.62;-72.92;2.7;1.7;0.0
5552;-82.07;-81.12;-72.1;-73.19;-71.19;-100.0;2.6;1.7;0.0
5553;-77.82;-82.71;-71.48;-66.86;-65.95;-100.0;2.6;1.8;0.0
5554;-69.53;-72.94;-82.8;-75.47;-100.0;-69.1;2.6;1.8;0.0
5555;-67.2;-78.37;-75.94;-74.32;-75.89;-69.77;2.7;2.0;0.0
5556;-73.28;-78.49;-79.48;-63.34;-66.1;-76.59;2.8;2.0;0.0
5557;-71.4;-89.84;-68.53;-100.0;-70.85;-70.86;2.8;1.9;0.0
5558;-77.84;-83.16;-74.16;-70.02;-100.0;-69.85;2.8;1.9;0.0
5559;-78.06;-83.09;-68.6;-70.42;-82.26;-75.03;2.8;2.0;0.0
5560;-79.91;-80.08;-68.07;-66.08;-69.68;-100.0;2.9;1.8;0.0
5561;-72.94;-78.92;-82.32;-78.58;-68.34;-100.0;2.9;1.6;0.0
5562;-75.99;-83.78;-75.62;-79.03;-63.44;-71.84;2.9;1.5;0.0
5563;-61.93;-100.0;-74.91;-100.0;-76.25;-75.52;2.9;1.5;0.0
5564;-72.07;-77.6;-72.75;-73.36;-100.0;-72.64;2.8;1.5;0.0
5565;-75.2;-74.69;-76.7;-77.07;-60.63;-64.32;2.8;1.6;0.0
5566;-72.71;-84.55;-81.28;-68.74;-73.07;-74.83;2.8;1.6;0.0
5567;-69.66;-100.0;-75.06;-67.83;-100.0;-74.36;2.8;1.7;0.0
5568;-69.23;-100.0;-84.01;-62.36;-72.46;-71.64;2.9;1.6;0.0
5569;-81.45;-75.19;-82.6;-69.56;-70.4;-62.12;2.8;1.6;0.0
5570;-74.78;-86.38;-75.94;-70.34;-71.39;-68.82;2.8;1.6;0.0
5571;-77.89;-83.38;-71.42;-67.52;-68.4;-67.45;2.8;1.6;0.0
5572;-82.63;-84.63;-74.51;-67.5;-100.0;-69.81;2.8;1.7;0.0
5573;-100.0;-100.0;-74.84;-70.68;-59.7;-57.34;2.8;1.6;0.0
5574;-80.47;-88.05;-73.39;-66.92;-66.41;-100.0;2.6;1.6;0.0
5575;-72.21;-81.02;-81.35;-67.2;-71.91;-68.78;2.6;1.6;0.0
5576;-75.89;-74.79;-73.89;-77.06;-100.0;-70.38;2.7;1.7;0.0
5577;-100.0;-94.46;-78.83;-73.66;-69.23;-73.13;2.7;1.7;0.0
5578;-100.0;-79.99;-77.77;-75.93;-66.91;-75.86;2.6;1.7;0.0
5579;-77.93;-88.1;-64.01;-68.77;-77.95;-68.47;2.7;1.6;0.0
5580;-66.82;-100.0;-76.7;-61.28;-66.85;-73.67;2.7;1.7;0.0
5581;-100.0;-80.44;-75.5;-84.17;-69.71;-75.83;2.9;1.6;0.0
5582;-85.26;-84.26;-88.41;-71.15;-67.87;-100.0;3.1;1.6;0.0
5583;-75.39;-83.97;-73.14;-68.65;-62.27;-72.05;3.1;1.6;0.0
5584;-75.93;-100.0;-68.82;-73.21;-74.82;-81.83;3.2;1.7;0.0
5585;-75.43;-82.49;-100.0;-72.39;-77.54;-75.82;3.1;1.8;0.0
5586;-72.9;-85.34;-87.74;-70.88;-67.63;-78.72;3.0;1.9;0.0
5587;-76.96;-88.17;-77.89;-64.87;-74.0;-71.14;3.0;2.2;0.0
5588;-76.45;-100.0;-82.06;-63.33;-83.18;-100.0;3.0;2.3;0.0
5589;-72.32;-100.0;-74.98;-67.04;-100.0;-75.06;2.9;2.2;0.0
5590;-100.0;-79.38;-78.69;-67.0;-75.82;-65.69;3.1;2.3;0.0
5591;-79.94;-74.2;-72.62;-70.19;-75.22;-76.0;3.3;2.3;0.0
5592;-73.28;-90.32;-76.15;-79.81;-70.55;-77.31;3.3;2.4;0.0
5593;-78.03;-79.29;-76.58;-77.12;-73.55;-69.65;3.1;2.4;0.0
5594;-100.0;-78.63;-78.9;-71.25;-68.13;-75.56;3.0;2.3;0.0
5595;-74.8;-82.28;-82.4;-69.7;-72.21;-73.52;2.9;2.4;0.0
5596;-71.35;-73.14;-100.0;-76.99;-68.19;-70.53;3.0;2.4;0.0
5597;-82.22;-83.91;-74.11;-73.19;-64.26;-73.67;3.0;2.3;0.0
5598;-76.51;-78.31;-70.3;-100.0;-79.16;-79.03;3.0;2.4;0.0
5599;-68.21;-83.22;-100.0;-66.87;-69.87;-100.0;3.2;2.5;0.0
5600;-100.0;-83.57;-80.76;-70.41;-80.71;-77.87;3.1;2.5;0.0
5601;-71.22;-76.52;-79.77;-59.35;-74.29;-72.38;3.3;2.3;0.0
5602;-100.0;-90.18;-80.41;-76.64;-76.7;-82.05;3.3;2.5;0.0
5603;-79.38;-85.59;-83.21;-75.31;-67.4;-79.81;3.2;2.7;0.0
5604;-80.91;-72.39;-100.0;-80.1;-71.4;-71.39;3.3;2.7;0.0
5605;-74.18;-78.61;-79.55;-67.89;-100.0;-72.59;3.2;2.7;0.0
5606;-70.99;-80.18;-71.35;-86.18;-75.3;-72.27;3.1;2.5;0.0
5607;-70.03;-82.67;-100.0;-79.6;-77.69;-68.08;3.0;2.4;0.0
5608;-100.0;-81.03;-77.37;-100.0;-63.49;-80.53;3.1;2.3;0.0
5609;-77.84;-89.55;-79.07;-78.92;-75.89;-73.79;3.0;2.3;0.0
5610;-80.14;-100.0;-73.66;-69.42;-83.58;-73.62;3.0;2.3;0.0
5611;-81.27;-76.34;-77.24;-100.0;-72.68;-68.83;3.1;2.3;0.0
5612;-81.4;-100.0;-71.9;-77.22;-81.55;-100.0;3.1;2.5;0.0
5613;-100.0;-100.0;-71.67;-73.05;-75.61;-73.84;3.3;2.6;0.0
5614;-73.8;-100.0;-73.36;-65.21;-71.31;-72.57;3.3;2.6;0.0
5615;-100.0;-83.28;-80.18;-100.0;-75.03;-86.25;3.2;2.8;0.0
5616;-81.02;-74.29;-74.95;-100.0;-71.65;-80.81;3.2;2.9;0.0
5617;-78.08;-77.9;-80.96;-73.84;-75.77;-73.86;3.2;3.0;0.0
5618;-76.68;-79.5;-77.62;-69.66;-75.33;-75.24;3.2;3.0;0.0
5619;-75.8;-78.15;-80.37;-67.6;-84.33;-77.2;3.2;2.8;0.0
5620;-100.0;-80.12;-85.07;-60.01;-80.73;-75.27;3.1;2.8;0.0
5621;-76.54;-85.69;-74.42;-64.61;-100.0;-70.19;3.1;2.8;0.0
5622;-69.14;-80.47;-77.38;-74.35;-81.35;-100.0;2.9;2.9;0.0
5623;-80.79;-89.48;-75.52;-68.66;-72.1;-71.76;2.8;2.9;0.0
5624;-76.62;-84.94;-72.8;-72.54;-64.28;-69.29;2.9;3.0;0.0
5625;-68.48;-84.34;-74.41;-66.38;-79.27;-75.31;2.8;3.1;0.0
5626;-76.9;-84.71;-74.88;-72.66;-83.87;-69.35;2.8;3.2;0.0
5627;-76.23;-73.15;-68.74;-71.74;-74.43;-73.66;2.9;3.1;0.0
5628;-82.43;-74.37;-78.74;-64.18;-79.88;-80.97;2.9;3.1;0.0
5629;-83.15;-86.7;-74.72;-68.3;-73.48;-73.03;2.8;3.0;0.0
5630;-69.94;-100.0;-79.89;-69.49;-78.92;-86.05;2.8;2.9;0.0
5631;-82.22;-83.68;-81.28;-77.39;-74.17;-73.22;3.0;3.0;0.0
5632;-73.04;-78.18;-79.77;-64.85;-77.05;-70.9;3.0;3.0;0.0
5633;-74.2;-78.12;-78.79;-58.32;-66.83;-67.66;2.9;2.9;0.0
5634;-65.94;-80.19;-68.34;-67.89;-74.59;-69.19;2.9;2.9;0.0
5635;-73.93;-80.51;-74.29;-100.0;-85.9;-72.21;2.9;2.9;0.0
5636;-74.84;-86.17;-73.75;-62.96;-70.61;-70.08;3.0;2.8;0.0
5637;-71.89;-82.96;-79.03;-100.0;-73.53;-67.26;2.9;2.7;0.0
5638;-74.21;-83.42;-64.57;-60.69;-76.84;-62.83;2.8;2.6;0.0
5639;-70.2;-74.96;-76.45;-74.79;-76.77;-77.73;2.8;2.7;0.0
5640;-82.17;-81.72;-89.08;-65.68;-78.66;-100.0;2.7;2.7;0.0
5641;-73.5;-100.0;-100.0;-100.0;-73.79;-64.56;2.7;2.7;0.0
5642;-76.25;-85.54;-80.39;-100.0;-72.39;-100.0;2.7;2.7;0.0
5643;-100.0;-70.47;-75.67;-73.01;-80.42;-70.36;2.6;2.7;0.0
5644;-71.48;-81.57;-71.26;-67.18;-78.19;-64.82;2.6;2.8;0.0
5645;-70.87;-83.97;-75.9;-69.89;-83.06;-82.4;2.6;2.7;0.0
5646;-70.25;-80.85;-75.83;-72.73;-74.99;-71.97;2.5;2.7;0.0
5647;-70.17;-72.51;-100.0;-81.11;-77.59;-72.85;2.4;2.7;0.0
5648;-76.98;-82.77;-69.62;-73.65;-79.17;-63.68;2.4;2.8;0.0
5649;-79.95;-77.1;-79.41;-73.58;-80.3;-74.82;2.4;2.8;0.0
5650;-66.76;-65.41;-78.43;-73.76;-69.78;-80.52;2.6;2.7;0.0
5651;-75.78;-83.45;-69.7;-71.9;-76.27;-81.99;2.5;2.8;0.0
5652;-100.0;-73.39;-76.16;-69.29;-81.02;-68.84;2.5;2.9;0.0
5653;-76.49;-82.65;-71.62;-70.57;-84.63;-63.94;2.5;2.9;0.0
5654;-81.34;-80.96;-76.43;-64.82;-78.64;-74.47;2.5;2.9;0.0
5655;-75.11;-78.87;-68.21;-69.01;-69.58;-71.51;2.5;3.0;0.0
5656;-73.74;-72.05;-75.78;-75.51;-79.09;-80.38;2.5;3.0;0.0
5657;-72.59;-75.38;-79.7;-75.72;-100.0;-67.69;2.5;3.0;0.0
5658;-80.23;-76.69;-74.99;-72.1;-79.87;-100.0;2.5;3.1;0.0
5659;-73.1;-80.64;-75.43;-73.23;-77.92;-76.51;2.5;3.1;0.0
5660;-79.45;-81.21;-70.7;-100.0;-72.9;-69.22;2.5;3.2;0.0
5661;-84.41;-86.9;-73.11;-69.7;-73.59;-75.66;2.6;3.3;0.0
5662;-70.44;-75.1;-100.0;-100.0;-80.79;-75.12;2.8;3.4;0.0
5663;-83.82;-73.74;-65.79;-100.0;-84.29;-74.69;2.7;3.3;0.0
5664;-66.94;-81.57;-70.74;-71.74;-75.33;-80.18;2.7;3.2;0.0
5665;-69.32;-71.88;-77.45;-79.52;-70.09;-67.69;2.7;3.2;0.0
5666;-69.66;-72.69;-81.11;-64.02;-86.06;-72.67;2.8;3.1;0.0
5667;-74.9;-84.69;-76.56;-60.81;-76.15;-77.03;2.8;3.1;0.0
5668;-81.04;-82.05;-74.84;-100.0;-74.13;-75.69;2.8;3.0;0.0
5669;-74.38;-74.07;-77.65;-67.42;-80.16;-76.34;2.6;3.1;0.0
5670;-72.48;-74.84;-74.12;-87.73;-68.71;-78.78;2.5;3.1;0.0
5671;-79.37;-81.36;-78.46;-73.31;-69.66;-100.0;2.5;3.1;0.0
5672;-74.61;-72.78;-80.22;-68.66;-81.79;-74.38;2.5;3.2;0.0
5673;-71.65;-83.65;-80.0;-69.36;-84.23;-69.35;2.5;3.2;0.0
5674;-75.1;-82.94;-80.65;-66.16;-86.11;-68.04;2.6;3.0;0.0
5675;-74.99;-100.0;-100.0;-76.35;-71.33;-72.7;2.7;2.9;0.0
5676;-67.63;-68.23;-72.29;-73.61;-100.0;-68.03;2.8;2.9;0.0
5677;-70.22;-81.93;-72.97;-68.26;-82.94;-84.34;3.0;3.0;0.0
5678;-74.33;-79.77;-88.24;-100.0;-81.19;-76.36;3.0;3.0;0.0
5679;-76.55;-77.23;-81.31;-100.0;-77.06;-84.09;2.8;3.3;0.0
5680;-73.13;-77.68;-71.86;-62.21;-79.93;-71.09;2.7;3.2;0.0
5681;-79.89;-77.49;-79.92;-65.9;-75.63;-77.13;2.8;3.1;0.0
5682;-75.13;-78.03;-78.72;-66.91;-62.11;-66.39;2.8;3.1;0.0
5683;-72.89;-73.19;-77.96;-74.66;-65.43;-74.33;2.8;3.2;0.0
5684;-73.43;-70.79;-79.41;-68.37;-100.0;-77.65;2.9;3.3;0.0
5685;-68.9;-75.22;-77.32;-67.76;-80.15;-72.58;2.9;3.3;0.0
5686;-77.36;-76.81;-70.29;-79.22;-81.24;-70.94;2.8;3.2;0.0
5687;-73.26;-70.68;-72.01;-100.0;-79.99;-74.17;2.8;3.2;0.0
5688;-79.05;-79.26;-100.0;-73.38;-100.0;-71.13;2.7;3.2;0.0
5689;-73.82;-67.69;-100.0;-73.26;-74.34;-100.0;2.6;3.3;0.0
5690;-69.71;-78.76;-69.93;-73.83;-66.69;-70.25;2.6;3.2;0.0
5691;-69.32;-100.0;-80.51;-67.04;-80.23;-74.1;2.5;3.2;0.0
5692;-71.04;-79.64;-76.05;-73.96;-81.78;-74.34;2.5;3.4;0.0
5693;-67.3;-68.83;-74.59;-74.9;-81.97;-100.0;2.5;3.3;0.0
5694;-77.13;-76.91;-79.28;-76.38;-78.09;-68.89;2.5;3.3;0.0
5695;-86.84;-74.95;-71.34;-67.82;-100.0;-100.0;2.7;3.3;0.0
5696;-69.1;-85.22;-73.34;-74.31;-100.0;-73.75;2.7;3.2;0.0
5697;-65.12;-77.94;-75.32;-68.54;-82.24;-76.72;2.8;3.3;0.0
5698;-69.21;-80.52;-76.54;-64.33;-69.76;-74.44;2.8;3.3;0.0
5699;-63.45;-75.32;-69.98;-64.15;-83.13;-73.22;2.8;3.4;0.0
5700;-64.72;-100.0;-79.89;-71.69;-69.91;-66.02;3.1;3.5;0.0
5701;-74.17;-79.29;-72.38;-100.0;-77.42;-73.97;3.1;3.6;0.0
5702;-75.36;-76.54;-70.03;-66.64;-84.39;-68.19;3.1;3.4;0.0
5703;-73.51;-83.4;-75.19;-73.77;-82.26;-100.0;3.2;3.2;0.0
5704;-70.36;-81.06;-100.0;-61.38;-86.7;-72.82;3.3;3.4;0.0
5705;-75.81;-72.97;-76.17;-78.23;-74.1;-70.37;3.2;3.5;0.0
5706;-66.57;-78.09;-74.79;-69.12;-89.22;-80.04;3.2;3.6;0.0
5707;-75.28;-74.77;-73.86;-82.1;-78.73;-84.87;3.0;3.5;0.0
5708;-78.47;-70.18;-74.28;-73.77;-75.81;-69.64;3.2;3.6;0.0
5709;-65.54;-79.13;-100.0;-68.88;-79.57;-74.42;3.3;3.7;0.0
5710;-76.94;-81.2;-74.8;-100.0;-100.0;-100.0;3.3;3.6;0.0
5711;-71.26;-78.91;-76.78;-72.65;-73.05;-100.0;3.3;3.7;0.0
5712;-73.94;-80.39;-76.03;-68.48;-81.28;-84.75;3.3;3.7;0.0
5713;-83.65;-77.18;-66.74;-79.21;-100.0;-80.47;3.3;3.6;0.0
5714;-70.44;-72.93;-79.3;-74.4;-100.0;-79.92;3.2;3.5;0.0
5715;-70.83;-78.9;-76.32;-100.0;-78.87;-74.4;3.1;3.6;0.0
5716;-84.48;-78.07;-79.55;-60.73;-70.84;-72.99;3.1;3.5;0.0
5717;-73.98;-78.09;-74.6;-69.33;-86.22;-100.0;3.0;3.5;0.0
5718;-74.71;-68.43;-72.45;-70.31;-64.74;-78.81;3.0;3.5;0.0
5719;-72.42;-73.47;-100.0;-74.68;-79.38;-79.45;2.9;3.6;0.0
5720;-67.16;-83.16;-70.5;-74.1;-79.77;-80.11;3.0;3.5;0.0
5721;-70.27;-77.91;-100.0;-70.19;-78.16;-76.97;2.9;3.5;0.0
5722;-100.0;-75.0;-100.0;-64.54;-79.0;-77.37;2.9;3.5;0.0
5723;-63.02;-82.35;-79.68;-72.09;-79.62;-85.19;2.9;3.6;0.0
5724;-79.78;-85.3;-69.02;-79.08;-73.2;-70.26;2.9;3.7;0.0
5725;-72.03;-74.76;-100.0;-68.47;-82.72;-74.6;2.8;3.7;0.0
5726;-79.18;-79.84;-89.7;-100.0;-100.0;-81.87;3.0;3.9;0.0
5727;-71.48;-74.83;-100.0;-65.27;-75.5;-100.0;3.0;3.9;0.0
5728;-76.72;-78.61;-81.28;-75.71;-79.09;-75.36;3.1;3.9;0.0
5729;-71.3;-100.0;-70.04;-70.44;-79.3;-85.04;3.2;4.0;0.0
5730;-68.58;-73.09;-100.0;-69.65;-100.0;-71.21;3.2;4.0;0.0
5731;-76.16;-69.62;-76.55;-100.0;-74.95;-71.99;3.1;3.9;0.0
5732;-76.12;-85.37;-78.78;-65.21;-76.29;-83.13;3.1;3.8;0.0
5733;-75.61;-79.42;-75.19;-71.08;-82.47;-81.47;3.1;3.9;0.0
5734;-73.61;-84.65;-81.45;-75.35;-78.13;-73.9;3.0;3.8;0.0
5735;-69.77;-76.98;-67.2;-72.01;-76.65;-77.45;3.1;3.7;0.0
5736;-82.31;-77.68;-69.91;-63.99;-80.57;-81.13;3.0;3.7;0.0
5737;-80.52;-73.36;-77.16;-79.3;-80.74;-75.54;2.9;3.8;0.0
5738;-100.0;-100.0;-78.71;-67.53;-74.25;-100.0;3.0;3.8;0.0
5739;-69.32;-74.41;-81.79;-67.22;-84.9;-78.86;2.9;3.9;0.0
5740;-72.84;-79.6;-74.02;-67.26;-78.34;-78.55;3.1;3.8;0.0
5741;-78.02;-81.04;-75.49;-73.92;-77.98;-71.2;3.0;3.7;0.0
5742;-72.27;-81.86;-81.82;-68.61;-77.28;-71.47;2.9;3.6;0.0
5743;-77.16;-100.0;-78.52;-67.58;-75.01;-77.86;3.0;3.7;0.0
5744;-68.45;-79.87;-82.29;-74.25;-74.25;-75.14;3.1;3.9;0.0
5745;-72.74;-100.0;-81.6;-69.52;-78.35;-79.04;3.3;4.1;0.0
5746;-72.07;-71.77;-81.49;-69.01;-70.33;-82.69;3.3;4.1;0.0
5747;-74.91;-82.37;-79.12;-100.0;-87.89;-100.0;3.3;4.3;0.0
5748;-72.38;-76.4;-78.69;-70.92;-100.0;-77.26;3.3;4.1;0.0
5749;-65.18;-77.92;-100.0;-70.17;-71.98;-72.35;3.3;4.1;0.0
5750;-78.41;-79.49;-100.0;-60.58;-81.01;-100.0;3.1;4.2;0.0
5751;-73.88;-84.35;-77.87;-77.83;-86.08;-84.4;3.2;4.1;0.0
5752;-67.06;-77.15;-72.82;-63.61;-82.09;-75.03;3.3;4.0;0.0
5753;-71.52;-79.19;-73.24;-100.0;-81.09;-100.0;3.3;4.0;0.0
5754;-100.0;-82.53;-67.19;-72.73;-73.7;-75.75;3.2;3.8;0.0
5755;-68.59;-87.16;-68.0;-79.13;-79.2;-100.0;3.2;3.8;0.0
5756;-74.87;-79.71;-64.94;-68.08;-82.68;-82.07;3.2;3.8;0.0
5757;-72.93;-78.73;-100.0;-77.66;-72.78;-100.0;3.2;3.8;0.0
5758;-67.1;-84.33;-78.74;-72.64;-76.33;-78.28;3.3;3.8;0.0
5759;-100.0;-76.24;-77.65;-77.58;-89.24;-74.64;3.2;3.8;0.0
5760;-77.21;-61.22;-78.78;-66.8;-80.96;-70.53;3.3;3.8;0.0
5761;-72.48;-73.64;-73.91;-72.0;-84.02;-81.44;3.3;3.8;0.0
5762;-77.1;-75.51;-81.46;-82.33;-78.98;-81.09;3.2;3.9;0.0
5763;-80.76;-100.0;-70.95;-60.08;-73.03;-79.52;3.2;3.8;0.0
5764;-75.07;-100.0;-100.0;-69.74;-75.24;-83.07;2.9;3.9;0.0
5765;-100.0;-75.59;-72.7;-67.8;-79.85;-100.0;2.7;4.0;0.0
5766;-100.0;-73.15;-78.65;-100.0;-81.11;-74.59;2.7;3.9;0.0
5767;-76.09;-100.0;-74.53;-71.03;-81.48;-74.4;2.6;3.9;0.0
5768;-71.37;-100.0;-79.81;-73.56;-76.53;-79.47;2.7;4.0;0.0
5769;-73.6;-83.89;-77.52;-64.35;-83.18;-76.22;2.8;4.1;0.0
5770;-74.18;-80.64;-83.91;-78.98;-67.74;-83.02;2.9;4.1;0.0
5771;-71.52;-86.24;-78.07;-100.0;-78.05;-75.12;2.8;4.0;0.0
5772;-73.2;-78.76;-69.7;-71.83;-78.86;-87.54;2.7;4.0;0.0
5773;-70.61;-71.68;-75.6;-66.56;-79.32;-75.93;2.7;4.0;0.0
5774;-86.34;-70.49;-88.14;-80.17;-76.6;-65.27;2.6;4.0;0.0
5775;-100.0;-85.16;-69.07;-100.0;-70.95;-81.97;2.6;4.0;0.0
