;t1;t2;t3;t4;t5;t6;x;y;o
48800;-73.7;-67.09;-75.57;-74.24;-85.17;-80.4;1.1;5.8;0.0
48801;-73.7;-67.09;-75.57;-74.24;-85.17;-80.4;1.1;5.8;0.0
48802;-73.82;-66.98;-74.93;-74.25;-85.07;-80.09;1.0;5.7;0.0
48803;-73.82;-66.98;-74.93;-74.25;-85.07;-80.09;1.0;5.7;0.0
48804;-73.77;-67.97;-74.8;-74.14;-84.84;-79.87;1.1;5.6;0.0
48805;-73.69;-69.7;-74.65;-73.92;-84.36;-79.45;1.3;5.4;0.0
48806;-73.61;-70.11;-74.97;-73.85;-84.29;-79.51;1.4;5.4;0.0
48807;-73.56;-69.76;-75.32;-73.91;-84.47;-79.78;1.4;5.5;0.0
48808;-73.47;-70.19;-75.63;-73.85;-84.41;-79.85;1.5;5.5;0.0
48809;-73.61;-70.11;-74.97;-73.85;-84.29;-79.51;1.4;5.4;0.0
48810;-73.74;-70.08;-74.28;-73.87;-84.18;-79.17;1.3;5.3;0.0
48811;-73.65;-69.32;-75.01;-73.97;-84.54;-79.72;1.3;5.5;0.0
48812;-73.56;-69.76;-75.32;-73.91;-84.47;-79.78;1.4;5.5;0.0
48813;-73.87;-70.11;-73.56;-73.88;-84.07;-78.82;1.2;5.2;0.0
48814;-73.89;-69.32;-73.61;-74.0;-84.32;-79.04;1.1;5.3;0.0
48815;-74.0;-68.06;-73.39;-74.17;-84.65;-79.22;0.9;5.4;0.0
48816;-74.12;-66.67;-73.28;-74.33;-84.97;-79.42;0.7;5.5;0.0
48817;-74.15;-67.3;-72.8;-74.29;-84.8;-79.14;0.7;5.4;0.0
48818;-74.12;-66.67;-73.28;-74.33;-84.97;-79.42;0.7;5.5;0.0
48819;-74.23;-65.14;-73.26;-74.49;-85.28;-79.64;0.5;5.6;0.0
48820;-74.35;-63.52;-73.36;-74.63;-85.59;-79.87;0.3;5.7;0.0
48821;-74.39;-65.34;-72.32;-74.56;-85.29;-79.32;0.3;5.5;0.0
48822;-74.39;-65.34;-72.32;-74.56;-85.29;-79.32;0.3;5.5;0.0
48823;-74.48;-65.98;-71.56;-74.59;-85.23;-79.02;0.2;5.4;0.0
48824;-74.48;-65.98;-71.56;-74.59;-85.23;-79.02;0.2;5.4;0.0
48825;-74.52;-65.02;-71.94;-74.68;-85.46;-79.3;0.1;5.5;0.0
48826;-74.58;-64.98;-71.78;-74.73;-85.55;-79.29;0.0;5.5;0.0
48827;-74.52;-65.02;-71.94;-74.68;-85.46;-79.3;0.1;5.5;0.0
48828;-74.58;-64.98;-71.78;-74.73;-85.55;-79.29;-0.0;5.5;0.0
48829;-74.63;-66.64;-70.57;-74.67;-85.26;-78.71;0.0;5.3;0.0
48830;-74.65;-67.38;-69.92;-74.64;-85.11;-78.42;0.0;5.2;0.0
48831;-74.65;-67.38;-69.92;-74.64;-85.11;-78.42;0.0;5.2;0.0
48832;-74.59;-67.4;-70.13;-74.58;-85.02;-78.42;0.1;5.2;0.0
48833;-74.67;-68.06;-69.25;-74.61;-84.96;-78.11;0.0;5.1;0.0
48834;-74.62;-68.08;-69.47;-74.55;-84.86;-78.12;0.1;5.1;0.0
48835;-74.53;-67.48;-70.36;-74.52;-84.92;-78.43;0.2;5.2;0.0
48836;-74.44;-68.4;-70.31;-74.37;-84.58;-78.16;0.4;5.1;0.0
48837;-74.53;-68.87;-69.38;-74.4;-84.51;-77.83;0.3;5.0;0.0
48838;-74.5;-68.25;-70.01;-74.43;-84.67;-78.14;0.3;5.1;0.0
48839;-74.5;-68.25;-70.01;-74.43;-84.67;-78.14;0.3;5.1;0.0
48840;-74.62;-68.08;-69.47;-74.55;-84.86;-78.12;0.1;5.1;0.0
48841;-74.63;-66.64;-70.57;-74.67;-85.26;-78.71;-0.0;5.3;0.0
48842;-74.6;-65.85;-71.19;-74.7;-85.41;-79.01;-0.0;5.4;0.0
48843;-74.6;-65.85;-71.19;-74.7;-85.41;-79.01;0.0;5.4;0.0
48844;-74.46;-65.14;-72.12;-74.62;-85.38;-79.3;0.2;5.5;0.0
48845;-74.44;-64.23;-72.66;-74.65;-85.53;-79.58;0.2;5.6;0.0
48846;-74.44;-64.23;-72.66;-74.65;-85.53;-79.58;0.2;5.6;0.0
48847;-74.4;-62.12;-73.7;-74.72;-85.82;-80.13;0.2;5.8;0.0
48848;-74.3;-64.77;-73.05;-74.54;-85.36;-79.61;0.4;5.6;0.0
48849;-74.35;-63.52;-73.36;-74.63;-85.59;-79.87;0.3;5.7;0.0
48850;-74.26;-65.91;-72.77;-74.45;-85.13;-79.36;0.5;5.5;0.0
48851;-74.19;-66.28;-73.02;-74.39;-85.05;-79.39;0.6;5.5;0.0
48852;-74.33;-65.6;-72.54;-74.51;-85.21;-79.33;0.4;5.5;0.0
48853;-74.23;-65.14;-73.26;-74.49;-85.28;-79.64;0.5;5.6;0.0
48854;-74.19;-66.28;-73.02;-74.39;-85.05;-79.39;0.6;5.5;0.0
48855;-74.35;-66.37;-72.01;-74.47;-85.05;-79.05;0.4;5.4;0.0
48856;-74.35;-66.37;-72.01;-74.47;-85.05;-79.05;0.4;5.4;0.0
48857;-74.48;-65.98;-71.56;-74.59;-85.23;-79.02;0.2;5.4;0.0
48858;-74.54;-65.88;-71.36;-74.64;-85.32;-79.01;0.1;5.4;0.0
48859;-74.59;-67.4;-70.13;-74.58;-85.02;-78.42;0.1;5.2;0.0
48860;-74.51;-66.76;-70.97;-74.56;-85.07;-78.73;0.2;5.3;0.0
48861;-74.47;-67.6;-70.62;-74.47;-84.83;-78.44;0.3;5.2;0.0
48862;-74.38;-67.09;-71.46;-74.44;-84.9;-78.76;0.4;5.3;0.0
48863;-74.35;-67.97;-71.19;-74.34;-84.65;-78.49;0.5;5.2;0.0
48864;-74.38;-67.09;-71.46;-74.44;-84.9;-78.76;0.4;5.3;0.0
48865;-74.25;-67.6;-72.02;-74.32;-84.72;-78.81;0.6;5.3;0.0
48866;-74.29;-66.64;-72.26;-74.41;-84.97;-79.07;0.5;5.4;0.0
48867;-74.29;-66.64;-72.26;-74.41;-84.97;-79.07;0.5;5.4;0.0
48868;-74.39;-65.34;-72.32;-74.56;-85.29;-79.32;0.3;5.5;0.0
48869;-74.35;-66.37;-72.01;-74.47;-85.05;-79.05;0.4;5.4;0.0
48870;-74.35;-66.37;-72.01;-74.47;-85.05;-79.05;0.4;5.4;0.0
48871;-74.38;-67.09;-71.46;-74.44;-84.9;-78.76;0.4;5.3;0.0
48872;-74.29;-66.64;-72.26;-74.41;-84.97;-79.07;0.5;5.4;0.0
48873;-74.19;-66.28;-73.02;-74.39;-85.05;-79.39;0.6;5.5;0.0
48874;-74.21;-64.33;-73.75;-74.53;-85.44;-79.91;0.5;5.7;0.0
48875;-74.21;-64.33;-73.75;-74.53;-85.44;-79.91;0.5;5.7;0.0
48876;-74.19;-63.46;-74.22;-74.57;-85.59;-80.18;0.5;5.8;0.0
48877;-74.17;-62.54;-74.67;-74.6;-85.74;-80.45;0.5;5.9;0.0
48878;-74.26;-62.93;-74.03;-74.62;-85.67;-80.16;0.4;5.8;0.0
48879;-74.3;-60.08;-74.8;-74.74;-86.04;-80.67;0.3;6.0;0.0
48880;-74.24;-61.9;-74.5;-74.66;-85.82;-80.43;0.4;5.9;0.0
48881;-74.21;-59.62;-75.4;-74.73;-86.11;-80.94;0.4;6.1;0.0
48882;-74.13;-59.62;-75.97;-74.72;-86.19;-81.22;0.5;6.2;0.0
48883;-74.36;-57.9;-75.13;-74.83;-86.25;-80.92;0.2;6.1;0.0
48884;-74.36;-57.9;-75.13;-74.83;-86.25;-80.92;0.2;6.1;0.0
48885;-74.31;-61.34;-74.34;-74.71;-85.89;-80.41;0.3;5.9;0.0
48886;-74.31;-61.34;-74.34;-74.71;-85.89;-80.41;0.3;5.9;0.0
48887;-74.31;-61.34;-74.34;-74.71;-85.89;-80.41;0.3;5.9;0.0
48888;-74.07;-62.41;-75.29;-74.59;-85.82;-80.73;0.6;6.0;0.0
48889;-74.15;-61.59;-75.12;-74.64;-85.89;-80.71;0.5;6.0;0.0
48890;-74.0;-63.23;-75.48;-74.54;-85.75;-80.76;0.7;6.0;0.0
48891;-74.09;-63.23;-74.86;-74.55;-85.67;-80.47;0.6;5.9;0.0
48892;-74.09;-63.23;-74.86;-74.55;-85.67;-80.47;0.6;5.9;0.0
48893;-74.09;-63.23;-74.86;-74.55;-85.67;-80.47;0.6;5.9;0.0
48894;-73.98;-65.88;-74.43;-74.36;-85.21;-80.0;0.8;5.7;0.0
48895;-73.9;-66.43;-74.67;-74.3;-85.14;-80.04;0.9;5.7;0.0
48896;-73.86;-67.48;-74.52;-74.2;-84.91;-79.82;1.0;5.6;0.0
48897;-73.74;-67.53;-75.19;-74.19;-85.01;-80.14;1.1;5.7;0.0
48898;-73.56;-68.58;-75.73;-74.08;-84.88;-80.25;1.3;5.7;0.0
48899;-73.56;-68.58;-75.73;-74.08;-84.88;-80.25;1.3;5.7;0.0
48900;-73.56;-68.58;-75.73;-74.08;-84.88;-80.25;1.3;5.7;0.0
48901;-73.47;-70.19;-75.63;-73.85;-84.41;-79.85;1.5;5.5;0.0
48902;-73.29;-71.04;-76.24;-73.72;-84.29;-80.01;1.7;5.5;0.0
48903;-73.29;-71.04;-76.24;-73.72;-84.29;-80.01;1.7;5.5;0.0
48904;-73.47;-70.19;-75.63;-73.85;-84.41;-79.85;1.5;5.5;0.0
48905;-73.44;-70.91;-75.62;-73.72;-84.17;-79.66;1.6;5.4;0.0
48906;-73.4;-72.21;-75.69;-73.46;-83.67;-79.3;1.8;5.2;0.0
48907;-73.4;-72.81;-75.77;-73.32;-83.42;-79.13;1.9;5.1;0.0
48908;-73.16;-72.66;-76.64;-73.39;-83.76;-79.75;2.0;5.3;0.0
48909;-73.07;-73.01;-76.97;-73.32;-83.71;-79.85;2.1;5.3;0.0
48910;-72.98;-72.8;-77.22;-73.39;-83.91;-80.11;2.1;5.4;0.0
48911;-72.98;-72.8;-77.22;-73.39;-83.91;-80.11;2.1;5.4;0.0
48912;-73.07;-72.44;-76.9;-73.46;-83.95;-80.01;2.0;5.4;0.0
48913;-72.98;-73.34;-77.3;-73.25;-83.67;-79.96;2.2;5.3;0.0
48914;-72.98;-73.34;-77.3;-73.25;-83.67;-79.96;2.2;5.3;0.0
48915;-73.08;-73.55;-77.06;-73.17;-83.47;-79.7;2.2;5.2;0.0
48916;-73.16;-73.22;-76.73;-73.24;-83.51;-79.6;2.1;5.2;0.0
48917;-73.16;-73.22;-76.73;-73.24;-83.51;-79.6;2.1;5.2;0.0
48918;-73.07;-73.01;-76.97;-73.32;-83.71;-79.85;2.1;5.3;0.0
48919;-73.07;-73.01;-76.97;-73.32;-83.71;-79.85;2.1;5.3;0.0
48920;-73.24;-72.89;-76.39;-73.31;-83.56;-79.49;2.0;5.2;0.0
48921;-73.07;-72.44;-76.9;-73.46;-83.95;-80.01;2.0;5.4;0.0
48922;-73.07;-72.44;-76.9;-73.46;-83.95;-80.01;2.0;5.4;0.0
48923;-73.16;-72.66;-76.64;-73.39;-83.76;-79.75;2.0;5.3;0.0
48924;-73.24;-72.89;-76.39;-73.31;-83.56;-79.49;2.0;5.2;0.0
48925;-73.07;-73.01;-76.97;-73.32;-83.71;-79.85;2.1;5.3;0.0
48926;-73.33;-71.95;-75.98;-73.52;-83.87;-79.57;1.8;5.3;0.0
48927;-73.26;-71.69;-76.26;-73.59;-84.05;-79.83;1.8;5.4;0.0
48928;-73.26;-71.69;-76.26;-73.59;-84.05;-79.83;1.8;5.4;0.0
48929;-73.33;-71.95;-75.98;-73.52;-83.87;-79.57;1.8;5.3;0.0
48930;-73.33;-71.95;-75.98;-73.52;-83.87;-79.57;1.8;5.3;0.0
48931;-73.26;-71.69;-76.26;-73.59;-84.05;-79.83;1.8;5.4;0.0
48932;-73.35;-71.31;-75.94;-73.66;-84.11;-79.74;1.7;5.4;0.0
48933;-73.5;-71.21;-75.3;-73.66;-83.98;-79.4;1.6;5.3;0.0
48934;-73.5;-71.21;-75.3;-73.66;-83.98;-79.4;1.6;5.3;0.0
48935;-73.44;-70.91;-75.62;-73.72;-84.17;-79.66;1.6;5.4;0.0
48936;-73.5;-71.21;-75.3;-73.66;-83.98;-79.4;1.6;5.3;0.0
48937;-73.5;-71.21;-75.3;-73.66;-83.98;-79.4;1.6;5.3;0.0
48938;-73.41;-71.59;-75.64;-73.59;-83.92;-79.48;1.7;5.3;0.0
48939;-73.17;-72.07;-76.58;-73.52;-84.0;-79.92;1.9;5.4;0.0
48940;-73.09;-71.84;-76.86;-73.59;-84.19;-80.17;1.9;5.5;0.0
48941;-73.29;-71.04;-76.24;-73.72;-84.29;-80.01;1.7;5.5;0.0
48942;-73.29;-71.04;-76.24;-73.72;-84.29;-80.01;1.7;5.5;0.0
48943;-73.38;-70.62;-75.93;-73.78;-84.35;-79.93;1.6;5.5;0.0
48944;-73.12;-71.2;-76.84;-73.72;-84.42;-80.34;1.8;5.6;0.0
48945;-73.16;-70.53;-76.85;-73.85;-84.65;-80.52;1.7;5.7;0.0
48946;-73.32;-70.34;-76.25;-73.84;-84.53;-80.19;1.6;5.6;0.0
48947;-73.32;-70.34;-76.25;-73.84;-84.53;-80.19;1.6;5.6;0.0
48948;-73.27;-70.06;-76.57;-73.9;-84.71;-80.44;1.6;5.7;0.0
48949;-73.38;-70.62;-75.93;-73.78;-84.35;-79.93;1.6;5.5;0.0
48950;-73.32;-70.34;-76.25;-73.84;-84.53;-80.19;1.6;5.6;0.0
48951;-73.32;-70.34;-76.25;-73.84;-84.53;-80.19;1.6;5.6;0.0
48952;-73.42;-69.88;-75.96;-73.9;-84.59;-80.12;1.5;5.6;0.0
48953;-73.47;-70.19;-75.63;-73.85;-84.41;-79.85;1.5;5.5;0.0
48954;-73.56;-69.76;-75.32;-73.91;-84.47;-79.78;1.4;5.5;0.0
48955;-73.32;-70.34;-76.25;-73.84;-84.53;-80.19;1.6;5.6;0.0
48956;-73.42;-69.88;-75.96;-73.9;-84.59;-80.12;1.5;5.6;0.0
48957;-73.35;-71.31;-75.94;-73.66;-84.11;-79.74;1.7;5.4;0.0
48958;-73.35;-71.31;-75.94;-73.66;-84.11;-79.74;1.7;5.4;0.0
48959;-73.17;-72.07;-76.58;-73.52;-84.0;-79.92;1.9;5.4;0.0
48960;-73.16;-72.66;-76.64;-73.39;-83.76;-79.75;2.0;5.3;0.0
48961;-73.09;-71.84;-76.86;-73.59;-84.19;-80.17;1.9;5.5;0.0
48962;-73.09;-71.84;-76.86;-73.59;-84.19;-80.17;1.9;5.5;0.0
48963;-72.89;-72.6;-77.47;-73.47;-84.1;-80.36;2.1;5.5;0.0
48964;-72.8;-72.41;-77.73;-73.54;-84.29;-80.6;2.1;5.6;0.0
48965;-72.79;-73.49;-77.85;-73.26;-83.82;-80.31;2.3;5.4;0.0
48966;-72.89;-73.15;-77.53;-73.33;-83.86;-80.21;2.2;5.4;0.0
48967;-73.16;-72.66;-76.64;-73.39;-83.76;-79.75;2.0;5.3;0.0
48968;-73.16;-72.66;-76.64;-73.39;-83.76;-79.75;2.0;5.3;0.0
48969;-72.98;-73.34;-77.3;-73.25;-83.67;-79.96;2.2;5.3;0.0
48970;-72.98;-72.8;-77.22;-73.39;-83.91;-80.11;2.1;5.4;0.0
48971;-72.89;-73.15;-77.53;-73.33;-83.86;-80.21;2.2;5.4;0.0
48972;-72.89;-72.6;-77.47;-73.47;-84.1;-80.36;2.1;5.5;0.0
48973;-72.8;-72.41;-77.73;-73.54;-84.29;-80.6;2.1;5.6;0.0
48974;-72.99;-72.22;-77.17;-73.53;-84.14;-80.26;2.0;5.5;0.0
48975;-72.89;-72.6;-77.47;-73.47;-84.1;-80.36;2.1;5.5;0.0
48976;-73.09;-71.84;-76.86;-73.59;-84.19;-80.17;1.9;5.5;0.0
48977;-73.26;-71.69;-76.26;-73.59;-84.05;-79.83;1.8;5.4;0.0
48978;-73.33;-71.95;-75.98;-73.52;-83.87;-79.57;1.8;5.3;0.0
48979;-73.55;-72.16;-75.04;-73.47;-83.54;-78.94;1.7;5.1;0.0
48980;-73.48;-71.87;-75.34;-73.53;-83.73;-79.21;1.7;5.2;0.0
48981;-73.55;-72.16;-75.04;-73.47;-83.54;-78.94;1.7;5.1;0.0
48982;-73.56;-71.52;-74.99;-73.6;-83.79;-79.12;1.6;5.2;0.0
48983;-73.55;-72.16;-75.04;-73.47;-83.54;-78.94;1.7;5.1;0.0
48984;-73.62;-72.45;-74.75;-73.41;-83.34;-78.66;1.7;5.0;0.0
48985;-73.55;-72.16;-75.04;-73.47;-83.54;-78.94;1.7;5.1;0.0
48986;-73.55;-72.16;-75.04;-73.47;-83.54;-78.94;1.7;5.1;0.0
48987;-73.62;-72.45;-74.75;-73.41;-83.34;-78.66;1.7;5.0;0.0
48988;-73.62;-73.03;-74.86;-73.26;-83.08;-78.48;1.8;4.9;0.0
48989;-73.48;-73.06;-75.51;-73.25;-83.22;-78.86;1.9;5.0;0.0
48990;-73.62;-73.03;-74.86;-73.26;-83.08;-78.48;1.8;4.9;0.0
48991;-73.62;-72.45;-74.75;-73.41;-83.34;-78.66;1.7;5.0;0.0
48992;-73.55;-73.32;-75.25;-73.18;-83.01;-78.58;1.9;4.9;0.0
48993;-73.41;-73.37;-75.88;-73.17;-83.16;-78.96;2.0;5.0;0.0
48994;-73.32;-73.13;-76.13;-73.24;-83.36;-79.23;2.0;5.1;0.0
48995;-73.16;-73.22;-76.73;-73.24;-83.51;-79.6;2.1;5.2;0.0
48996;-73.25;-73.44;-76.49;-73.16;-83.31;-79.34;2.1;5.1;0.0
48997;-73.25;-73.44;-76.49;-73.16;-83.31;-79.34;2.1;5.1;0.0
48998;-73.41;-73.37;-75.88;-73.17;-83.16;-78.96;2.0;5.0;0.0
48999;-73.51;-74.13;-75.8;-72.93;-82.69;-78.53;2.1;4.8;0.0
49000;-73.57;-73.86;-75.4;-73.02;-82.75;-78.42;2.0;4.8;0.0
49001;-73.73;-74.35;-74.95;-72.88;-82.31;-77.85;2.0;4.6;0.0
49002;-73.8;-74.6;-74.74;-72.82;-82.09;-77.57;2.0;4.5;0.0
49003;-73.79;-75.3;-75.42;-72.53;-81.74;-77.55;2.2;4.4;0.0
49004;-73.87;-75.52;-75.25;-72.46;-81.5;-77.26;2.2;4.3;0.0
49005;-74.06;-75.78;-74.5;-72.45;-81.09;-76.52;2.1;4.1;0.0
49006;-74.13;-75.39;-73.53;-72.7;-81.24;-76.22;1.9;4.1;0.0
49007;-74.13;-75.39;-73.53;-72.7;-81.24;-76.22;1.9;4.1;0.0
49008;-74.1;-75.58;-74.02;-72.58;-81.16;-76.37;2.0;4.1;0.0
49009;-73.99;-75.54;-74.65;-72.51;-81.33;-76.82;2.1;4.2;0.0
49010;-74.1;-76.19;-74.84;-72.26;-80.76;-76.38;2.2;4.0;0.0
49011;-74.1;-75.58;-74.02;-72.58;-81.16;-76.37;2.0;4.1;0.0
49012;-74.13;-75.39;-73.53;-72.7;-81.24;-76.22;1.9;4.1;0.0
49013;-74.13;-75.39;-73.53;-72.7;-81.24;-76.22;1.9;4.1;0.0
49014;-74.13;-75.39;-73.53;-72.7;-81.24;-76.22;1.9;4.1;0.0
49015;-74.11;-74.94;-73.2;-72.86;-81.56;-76.4;1.8;4.2;0.0
49016;-73.95;-75.09;-74.35;-72.69;-81.64;-76.98;2.0;4.3;0.0
49017;-73.95;-75.09;-74.35;-72.69;-81.64;-76.98;2.0;4.3;0.0
49018;-73.79;-75.3;-75.42;-72.53;-81.74;-77.55;2.2;4.4;0.0
49019;-73.71;-75.75;-76.25;-72.29;-81.62;-77.84;2.4;4.4;0.0
49020;-73.62;-75.54;-76.41;-72.38;-81.86;-78.11;2.4;4.5;0.0
49021;-73.83;-75.74;-75.68;-72.33;-81.44;-77.41;2.3;4.3;0.0
49022;-73.87;-75.52;-75.25;-72.46;-81.5;-77.26;2.2;4.3;0.0
49023;-73.87;-75.52;-75.25;-72.46;-81.5;-77.26;2.2;4.3;0.0
49024;-73.95;-75.75;-75.1;-72.39;-81.26;-76.97;2.2;4.2;0.0
49025;-73.99;-76.17;-75.41;-72.18;-80.95;-76.84;2.3;4.1;0.0
49026;-73.91;-75.95;-75.54;-72.26;-81.19;-77.13;2.3;4.2;0.0
49027;-74.02;-75.97;-74.96;-72.32;-81.01;-76.68;2.2;4.1;0.0
49028;-74.03;-75.34;-74.18;-72.63;-81.4;-76.68;2.0;4.2;0.0
49029;-74.03;-75.34;-74.18;-72.63;-81.4;-76.68;2.0;4.2;0.0
49030;-73.99;-75.54;-74.65;-72.51;-81.33;-76.82;2.1;4.2;0.0
49031;-74.1;-76.19;-74.84;-72.26;-80.76;-76.38;2.2;4.0;0.0
49032;-74.07;-76.38;-75.29;-72.12;-80.69;-76.55;2.3;4.0;0.0
49033;-73.99;-76.17;-75.41;-72.18;-80.95;-76.84;2.3;4.1;0.0
49034;-73.99;-76.17;-75.41;-72.18;-80.95;-76.84;2.3;4.1;0.0
49035;-73.87;-75.52;-75.25;-72.46;-81.5;-77.26;2.2;4.3;0.0
49036;-73.95;-75.09;-74.35;-72.69;-81.64;-76.98;2.0;4.3;0.0
49037;-73.78;-74.1;-74.52;-72.98;-82.38;-77.73;1.9;4.6;0.0
49038;-74.01;-73.67;-72.9;-73.22;-82.39;-77.09;1.6;4.5;0.0
49039;-73.95;-73.37;-73.18;-73.27;-82.6;-77.39;1.6;4.6;0.0
49040;-73.82;-72.76;-73.76;-73.37;-83.01;-77.99;1.6;4.8;0.0
49041;-73.88;-71.87;-73.23;-73.59;-83.36;-78.1;1.4;4.9;0.0
49042;-73.95;-71.59;-72.81;-73.67;-83.44;-78.02;1.3;4.9;0.0
49043;-73.96;-70.91;-72.78;-73.79;-83.71;-78.24;1.2;5.0;0.0
49044;-74.08;-71.04;-71.97;-73.82;-83.6;-77.87;1.1;4.9;0.0
49045;-73.96;-70.91;-72.78;-73.79;-83.71;-78.24;1.2;5.0;0.0
49046;-73.95;-71.59;-72.81;-73.67;-83.44;-78.02;1.3;4.9;0.0
49047;-73.95;-71.59;-72.81;-73.67;-83.44;-78.02;1.3;4.9;0.0
49048;-73.95;-71.59;-72.81;-73.67;-83.44;-78.02;1.3;4.9;0.0
49049;-73.88;-72.48;-73.33;-73.46;-83.09;-77.89;1.5;4.8;0.0
49050;-73.88;-73.06;-73.46;-73.32;-82.81;-77.69;1.6;4.7;0.0
49051;-74.0;-73.13;-72.71;-73.36;-82.68;-77.29;1.5;4.6;0.0
49052;-73.88;-73.06;-73.46;-73.32;-82.81;-77.69;1.6;4.7;0.0
49053;-73.82;-73.32;-73.9;-73.23;-82.73;-77.8;1.7;4.7;0.0
49054;-73.82;-73.32;-73.9;-73.23;-82.73;-77.8;1.7;4.7;0.0
49055;-73.75;-72.45;-74.06;-73.43;-83.21;-78.28;1.6;4.9;0.0
49056;-73.88;-71.87;-73.23;-73.59;-83.36;-78.1;1.4;4.9;0.0
49057;-74.06;-72.31;-72.09;-73.57;-83.05;-77.41;1.3;4.7;0.0
49058;-73.94;-72.81;-73.02;-73.41;-82.89;-77.6;1.5;4.7;0.0
49059;-73.94;-72.21;-72.89;-73.54;-83.17;-77.8;1.4;4.8;0.0
49060;-73.94;-72.21;-72.89;-73.54;-83.17;-77.8;1.4;4.8;0.0
49061;-73.88;-72.48;-73.33;-73.46;-83.09;-77.89;1.5;4.8;0.0
49062;-73.94;-72.21;-72.89;-73.54;-83.17;-77.8;1.4;4.8;0.0
49063;-74.0;-72.56;-72.56;-73.49;-82.97;-77.5;1.4;4.7;0.0
49064;-74.0;-73.13;-72.71;-73.36;-82.68;-77.29;1.5;4.6;0.0
49065;-74.06;-72.89;-72.23;-73.44;-82.77;-77.19;1.4;4.6;0.0
49066;-74.11;-72.66;-71.74;-73.53;-82.85;-77.1;1.3;4.6;0.0
49067;-74.07;-71.69;-72.01;-73.7;-83.33;-77.64;1.2;4.8;0.0
49068;-74.06;-72.31;-72.09;-73.57;-83.05;-77.41;1.3;4.7;0.0
49069;-73.94;-72.21;-72.89;-73.54;-83.17;-77.8;1.4;4.8;0.0
49070;-74.0;-71.95;-72.45;-73.62;-83.25;-77.72;1.3;4.8;0.0
49071;-74.06;-72.31;-72.09;-73.57;-83.05;-77.41;1.3;4.7;0.0
49072;-74.13;-71.44;-71.56;-73.78;-83.42;-77.57;1.1;4.8;0.0
49073;-74.19;-71.2;-71.1;-73.85;-83.51;-77.5;1.0;4.8;0.0
49074;-74.21;-70.53;-71.12;-73.97;-83.78;-77.75;0.9;4.9;0.0
49075;-74.21;-70.53;-71.12;-73.97;-83.78;-77.75;0.9;4.9;0.0
49076;-74.25;-70.98;-70.65;-73.93;-83.6;-77.44;0.9;4.8;0.0
49077;-74.16;-70.06;-71.58;-74.0;-83.96;-78.05;0.9;5.0;0.0
49078;-74.1;-70.34;-71.98;-73.93;-83.87;-78.11;1.0;5.0;0.0
49079;-74.08;-71.04;-71.97;-73.82;-83.6;-77.87;1.1;4.9;0.0
49080;-74.08;-71.04;-71.97;-73.82;-83.6;-77.87;1.1;4.9;0.0
49081;-74.1;-70.34;-71.98;-73.93;-83.87;-78.11;1.0;5.0;0.0
49082;-74.16;-70.06;-71.58;-74.0;-83.96;-78.05;0.9;5.0;0.0
49083;-74.23;-69.81;-71.19;-74.07;-84.04;-78.0;0.8;5.0;0.0
49084;-74.29;-71.41;-70.18;-73.89;-83.42;-77.12;0.9;4.7;0.0
49085;-74.29;-71.41;-70.18;-73.89;-83.42;-77.12;0.9;4.7;0.0
49086;-74.21;-70.53;-71.12;-73.97;-83.78;-77.75;0.9;4.9;0.0
49087;-74.13;-71.44;-71.56;-73.78;-83.42;-77.57;1.1;4.8;0.0
49088;-74.08;-71.04;-71.97;-73.82;-83.6;-77.87;1.1;4.9;0.0
49089;-74.18;-71.84;-71.15;-73.74;-83.23;-77.25;1.1;4.7;0.0
49090;-74.23;-72.22;-70.74;-73.7;-83.04;-76.94;1.1;4.6;0.0
49091;-74.22;-72.8;-70.88;-73.58;-82.75;-76.69;1.2;4.5;0.0
49092;-74.22;-73.34;-71.07;-73.45;-82.45;-76.46;1.3;4.4;0.0
49093;-74.17;-73.01;-71.4;-73.49;-82.65;-76.78;1.3;4.5;0.0
49094;-74.23;-72.22;-70.74;-73.7;-83.04;-76.94;1.1;4.6;0.0
49095;-74.17;-73.01;-71.4;-73.49;-82.65;-76.78;1.3;4.5;0.0
49096;-74.33;-73.49;-70.18;-73.5;-82.34;-76.03;1.2;4.3;0.0
49097;-74.17;-73.55;-71.61;-73.36;-82.36;-76.56;1.4;4.4;0.0
49098;-74.06;-73.44;-72.42;-73.31;-82.48;-76.98;1.5;4.5;0.0
49099;-74.11;-72.66;-71.74;-73.53;-82.85;-77.1;1.3;4.6;0.0
49100;-74.12;-73.22;-71.92;-73.4;-82.56;-76.88;1.4;4.5;0.0
49101;-74.07;-73.96;-72.64;-73.17;-82.18;-76.78;1.6;4.4;0.0
49102;-73.96;-73.9;-73.38;-73.12;-82.31;-77.2;1.7;4.5;0.0
49103;-73.82;-73.32;-73.9;-73.23;-82.73;-77.8;1.7;4.7;0.0
49104;-73.69;-73.31;-74.6;-73.2;-82.87;-78.19;1.8;4.8;0.0
49105;-73.71;-73.84;-74.76;-73.05;-82.6;-78.02;1.9;4.7;0.0
49106;-73.43;-73.9;-76.02;-73.01;-82.9;-78.81;2.1;4.9;0.0
49107;-73.43;-73.9;-76.02;-73.01;-82.9;-78.81;2.1;4.9;0.0
49108;-73.51;-74.13;-75.8;-72.93;-82.69;-78.53;2.1;4.8;0.0
49109;-73.65;-74.1;-75.17;-72.95;-82.53;-78.14;2.0;4.7;0.0
